"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Zhao D.; Liu J.; Ma J.","Zhao, Dongmei (57214655453); Liu, Jinxing (18042401700); Ma, Jianfeng (25621725700)","57214655453; 18042401700; 25621725700","Risk assessment of information security using fuzzy wavelet neural network","2009","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449207662&partnerID=40&md5=15af5bc2fc3adf9a847a9f78999088ca","Focused on the uncertainty and complexity of risk assessment of information security and limitation of current methods, the artificial neural network (ANN), wavelet analysis and fuzzy mathematics were integrated. A model of risk assessment of information security based on fuzzy wavelet neural network (FWNN) was established. The index of information security risk factors were quantized by fuzzy evaluation method. The outputs of fuzzy system were taken as the inputs of ANN. The fuzzy wavelet neural network was established and trained. The simulation results show that level of the information security risk factors can be assessed quantitatively by the fuzzy wavelet neural network model, and the shortcomings of current assessment methods can be overcome, such as more subjectivity, randomness and fuzzy conclusion. FWNN has higher precision and faster convergence than BP neural network.","Artificial neural network; Fuzzy evaluation; Information security; Risk assessment; Wavelet analysis","Backpropagation; Fuzzy logic; Network security; Risk analysis; Risk assessment; Risk management; Simulators; Uncertainty analysis; Wavelet analysis; Wavelet transforms; Artificial Neural Network; Assessment methods; BP neural networks; Faster convergence; Fuzzy evaluation; Fuzzy evaluation method; Fuzzy mathematics; Fuzzy wavelet neural network; Information security; Information security risk assessment; Simulation result; Neural networks"
"Fenz S.; Neubauer T.","Fenz, Stefan (8925433600); Neubauer, Thomas (19933872600)","8925433600; 19933872600","How to determine threat probabilities using ontologies and Bayesian networks","2009","4","10.1145/1558607.1558686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350669690&doi=10.1145%2f1558607.1558686&partnerID=40&md5=b71a69f620fada173f92ea5a6f1457a5","The subjective threat probability determination is one of the main reasons for an inadequate information security strategy endangering the organization in performing its mission. To address the problem this research project proposes an ontology- and Bayesian-based approach for determining asset-specific and comprehensible threat probabilities. The elaborated concepts enable risk managers to comprehensibly quantify the current security status of their organization. Copyright © 2009 ACM.","Information security; Risk management; Threat probability determination","Bayesian networks; Decision making; Inference engines; Ontology; Research; Risk analysis; Risk management; Bayesian; Information security; Risk manager; Threat probability determination; Probability"
"Hirotsugu K.; Tetsuya M.; Kazuhiro S.","Hirotsugu, Kinoshita (7401595925); Tetsuya, Morizumi (35108204700); Kazuhiro, Suzuki (55503631100)","7401595925; 35108204700; 55503631100","Financial securitization with digital rights management system","2009","4","10.1109/SAINT.2009.75","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350515936&doi=10.1109%2fSAINT.2009.75&partnerID=40&md5=0e6a9ef2a9fc38df8fdcb2a7c9141d30","Because of complexities of the structured finance, the securitization of the assets, distribution of the securities and the protection of the private information among transactions of secirities on IT enable networks became serious problems. In this paper, we show that the information capsule for the copyright management could be used to the securitization and its concurrency. We propose the method of the securitization with the information capsule which includes mobile agents. By applying this method to the system that a investor could check the uncertainness of the own securities. For example which obligation is contained or how to estimate the value of the securities. © 2009 IEEE.","Digital rights management; Electronic funds transfer; Information security; Mobile agent","Copyrights; Electronic data interchange; Intelligent agents; Internet; Security of data; Wireless networks; Digital rights management; Digital rights management system; Electronic funds transfer; Information security; Private information; Mobile agents"
"Angsana A.; Ryoo J.; Lee D.; Davenport T.","Angsana, A. (6508163897); Ryoo, Jungwoo (13408435400); Lee, Dongwon (55698918200); Davenport, Taylor (35112964400)","6508163897; 13408435400; 55698918200; 35112964400","The design and evaluation of a virtual world-based learning environment: Information security learning using second life","2009","1","10.1145/1555619.1555660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350675562&doi=10.1145%2f1555619.1555660&partnerID=40&md5=76ac9608082b533ede135d5493f77abc","This research proposes a design framework of a virtual worldbased learning environment that integrates unique features of the virtual world technology with an instructional strategy. We then demonstrate the environment's usefulness and assess the effectiveness of our design framework in the context of information security learning using Second Life. Overall, the results strongly suggest that the virtual world-based learning environment enhances information security learning. In addition, our research shows that Learner traits have an important influence on learning outcomes through perceived enjoyment. Copyright 2009 ACM.","Design; Evaluation; Second life; Self-regulatory learning; Virtual world","Design; Education; Information systems; Information use; Virtual reality; Design frameworks; Evaluation; Information security; Instructional strategy; Learning environments; Learning outcome; Perceived enjoyment; Second life; Self-regulatory learning; Unique features; Virtual world; Virtual worlds; Research"
"Pieters W.; Consoli L.","Pieters, W. (34168211300); Consoli, L. (6602414237)","34168211300; 6602414237","Vulnerabilities and responsibilities: Dealing with monsters in computer security","2009","6","10.1108/14779960911004499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993030383&doi=10.1108%2f14779960911004499&partnerID=40&md5=ca0949ff6746c66d7e2c40d25cc5a64f","Purpose – The purpose of this paper is to analyze information security assessment in terms of cultural categories and virtue ethics, in order to explain the cultural origin of certain types of security vulnerabilities, as well as to enable a proactive attitude towards preventing such vulnerabilities. Design/methodology/approach – Vulnerabilities in information security are compared to the concept of “monster” introduced by Martijntje Smits in philosophy of technology. The applicability of different strategies for dealing with monsters to information security is discussed, and the strategies are linked to attitudes in virtue ethics. Findings – It is concluded that the present approach can form the basis for dealing proactively with unknown future vulnerabilities in information security. Research limitations/implications – The research presented here does not define a stepwise approach for implementation of the recommended strategy in practice. This is future work. Practical implications – The results of this paper enable computer experts to rethink their attitude towards security threats, thereby reshaping their practices. Originality/value – This paper provides an alternative anthropological framework for descriptive and normative analysis of information security problems, which does not rely on the objectivity of risk. © 2009, Emerald Group Publishing Limited","Culture; Data security; Ethics",""
"Fuchs L.; Broser C.; Pernul G.","Fuchs, L. (19933360800); Broser, C. (35078250300); Pernul, G. (6604039051)","19933360800; 35078250300; 6604039051","Different approaches to in-house identity management justification of an assumption","2009","5","10.1109/ARES.2009.154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349676201&doi=10.1109%2fARES.2009.154&partnerID=40&md5=35ed9570b82272cb88f4bd239aa6a352","The use of roles in Identity Management Infrastructures (IdMI) has proven to be a solution for reorganising and securing access structures of employees. The definition of enterprise-wide roles is one of the most challenging and costly tasks during role development projects. It needs to be carried out on the basis of a predefined Role Development Methodology (RDM). In this paper we present existing methodologies and show their respective pros and cons. Lately some researchers have informally stated that hybrid role development is the most promising way to define roles, however, there hasn't been given a well-defined justification for this decision. The main contribution of this paper is hence the deduction of evaluation criteria based on information gathered from literature, practical experiences, and shortcomings of existing role development approaches. The evaluation criteria form the basis for a comparison framework verifying the assumption that hybrid RDMs are superior to Role Engineering and Role Mining methodologies. © 2009 IEEE.","Identity management; Information security; Role development; Role engineering; Role mining","Identity management; Information security; Role development; Role engineering; Role mining"
"Pathak R.; Joshi S.","Pathak, Rohit (35093151100); Joshi, Satyadhar (7402524594)","35093151100; 7402524594","Secure multi-party computation using virtual parties for computation on encrypted data","2009","7","10.1007/978-3-642-02617-1_42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350629141&doi=10.1007%2f978-3-642-02617-1_42&partnerID=40&md5=1958c961df61d379e7056156e7d7a139","In this paper, we propose a new Virtual Party Protocol (VPP) protocol for Secure Multi-Party Computation (SMC). There are many computations and surveys which involve confidential data from many parties or organizations. As the concerned data is property of the organization or the party, preservation and security of this data is of prime importance for such type of computations. Although the computation requires data from all the parties, but none of the associated parties would want to reveal their data to the other parties. We have proposed a new protocol to perform computation on encrypted data. The data is encrypted in a manner that it does not affect the result of the computation. It uses modifier tokens which are distributed among virtual parties, and finally used in the computation. The computation function uses the acquired data and modifier tokens to compute right result from the encrypted data. Thus without revealing the data, right result can be computed and privacy of the parties is maintained. We have given a probabilistic security analysis and have also shown how we can achieve zero hacking security with proper configuration. © 2009 Springer Berlin Heidelberg.","Information Security; Privacy; Protocol; Secure Multi-party Computation (SMC)","Computer crime; Cryptography; Network protocols; Personal computing; Computation function; Confidential data; Encrypted data; Information Security; New protocol; Privacy; Protocol; Secure multi-party computation; Secure Multi-party Computation (SMC); Security analysis; Network security"
"Zhang H.; Ran Q.; Xiao Y.; Ma J.; Tan L.; Zhang J.; Wei D.","Zhang, Haiying (56970754900); Ran, Qiwen (7007145630); Xiao, Yu (57198732967); Ma, Jing (36077329800); Tan, Liying (7402233386); Zhang, Jin (55720085300); Wei, Deyun (35204284300)","56970754900; 7007145630; 57198732967; 36077329800; 7402233386; 55720085300; 35204284300","Optical image encryption based on two-dimensional N-parameter fractional Fourier transform","2009","1","10.1117/12.834561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450201126&doi=10.1117%2f12.834561&partnerID=40&md5=41676f146d85521a434c74bb4c539312","In this paper, the weighted fractional Fourier transform with dilation parameter (N-PFRFT) is proposed as the weighted combination of the first four integer-order ordinary Fourier transforms. This N-PFRFT is an extension of four-item weighted fractional Fourier transform (N-PFRFT) defined by Shih[1] and it owns four free parameters in the weight coefficients besides the order of the fractional Fourier transform. A novel image encryption algorithm is presented by the N-PFRFT.The method owns more secret keys than the encryption methods operated by other fractional Fourier transforms without any increase of the computational complexity. On the other hand, the image still can't be decrypted correctly even though the order of FRFT which is treated as a secret key is known. So do the four free parameters. Therefore, both the order parameter and the vector parameter can be chosen in the real domain to improve the security of the encryption method. Digital simulations are presented to verify the more validity and efficiency of the algorithm. © 2009 SPIE.","Fractional Fourier transform; Image encryption; Information security","Computational complexity; Computational efficiency; Cryptography; Digital signal processing; Fourier optics; Geometrical optics; Mathematical transformations; Mines; Network security; Optical data processing; Digital simulation; Encryption methods; Fractional Fourier transforms; Free parameters; Image encryption algorithm; Image encryptions; Information security; Optical image encryption; Order parameter; Secret key; Vector parameter; Weight coefficients; Weighted fractional Fourier transform; Fourier transforms"
"Lihua Y.; Binxing F.; Yunchuan G.; Hui H.","Lihua, Yin (34468009900); Binxing, Fang (7102405844); Yunchuan, Guo (15520986600); Hui, He (57214262675)","34468009900; 7102405844; 15520986600; 57214262675","Research on controllability of internet information content security","2009","2","10.1109/NDT.2009.5272141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450190822&doi=10.1109%2fNDT.2009.5272141&partnerID=40&md5=462e9a40748b68776427cf9c9dcd7931","Traditional information security models focus on protecting information or information systems. There is little research on controllability of information content security. We present the network reference monitor (NRM) for access control in Internet environment firstly. Then we propose the definition of network reference monitor and Internet information access control. Abstract operation model is put forward for controlla-bility of content security access control. The model consists of three parts: information discovery model, information analysis model and information control model. Next, we express the intuitive formal specification of controllability by PCTL logic. Then we characterize the process of Internet access control by finite state automata and present an evaluation model of controllability to analyze access control of information content security quantitatively. ©2009 IEEE.","Controllability; Formal specification; Information content security; Quantitative analysis","Controllability; Decentralized control; Finite automata; Internet; Network security; Security systems; Specifications; Content security; Evaluation models; Finite state automata; Formal Specification; Information contents; Information control; Information discovery; Information security models; Internet access; Internet environment; Internet information; Little research; Operation model; Quantitative analysis; Reference monitors; Access control"
"Aboud S.J.","Aboud, Sattar J. (6603530277)","6603530277","Key topics in the ethics and economics of cyber security","2009","0","10.4018/978-1-60566-616-7.ch006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900642387&doi=10.4018%2f978-1-60566-616-7.ch006&partnerID=40&md5=a1610f0e66cc7b1594e15b10a60b8980","Cyber security is the significant issue for customers, sellers, and discipliners since hackers who utilize vulnerabilities can make considerable damage. In this chapter, we study key topics in a nascent literature on a cyber security. We first concentrate on how inducements influence the major topics in information security. Three significant topics pertinent for a cyber security concerns are: an exterior security, the internet consequence and information sharing which make effect in the information security. The budding literature has started to study the relationships between vulnerability revelation, patching, manufactured goods prices and profits. © 2009, IGI Global.","",""
"Shah S.U.; Hadi F.E.; Minhas A.A.","Shah, Shakir Ullah (35146775400); Hadi, Fazl E (57213326528); Minhas, Abid Ali (14052440200)","35146775400; 57213326528; 14052440200","New factor of authentication: Something you process","2009","9","10.1109/ICFCC.2009.79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449408151&doi=10.1109%2fICFCC.2009.79&partnerID=40&md5=6b1b999820a31936a75cc1880bdb70b1","In traditional computing system, user Authentication is dependent on four authentication factors i.e., Something You have (e.g., a hardware token/credit card), Something You are (e.g., a fingerprint), and Something You know (e.g., a password/PIN code) and Somebody You know. In this paper we explore new factor of Authentication, that is, Something You process. Valid user identification is the demand of computing society and it plays a very key role in the arena of security. Thisstudy explores a new factor of authentication, human cognitive level of authentication for access control, and proposes new model of multilevel security. This study explores its usage in providing primary mode of authentication in a new and simplified way and discusses its pros and cons. © 2009 IEEE.","Authentication factors; Component; Information security; Multi-level security","Computer science; Security of data; Cognitive levels; Component; Information security; Multi-level security; New model; Something you know; Traditional computing systems; User authentication; User identification; Authentication"
"Wang J.A.; Guo M.","Wang, Ju An (7404620156); Guo, Minzhe (35113278100)","7404620156; 35113278100","OVM: An ontology for vulnerability management","2009","11","10.1145/1558607.1558646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71049140952&doi=10.1145%2f1558607.1558646&partnerID=40&md5=dc9f5a7428d268595cd2f37534066cbd","In order to reach the goals of the Information Security Automation Program (ISAP) [1], we propose an ontological approach to capturing and utilizing the fundamental concepts in information security and their relationship, retrieving vulnerability data and reasoning about the cause and impact of vulnerabilities. Our ontology for vulnerability management (OVM) has been populated with all vulnerabilities in NVD [2] with additional inference rules, knowledge representation, and data-mining mechanisms. With the seamless integration of common vulnerabilities and their related concepts such as attacks and countermeasures, OVM provides a promising pathway to making ISAP successful.Copyright © 2009 ACM.","Ontology; Security vulnerability; Semantic technology; Vulnerability analysis","Knowledge representation; Ontology; Semantic Web; Semantics; Fundamental concepts; Inference rules; Information security; Ontological approach; Seamless integration; Security vulnerability; Semantic technology; Vulnerability analysis; Vulnerability management; Security of data"
"Kasapbaşi M.C.; Varol H.S.","Kasapbaşi, Mustafa Cem (35179779600); Varol, H. Selçuk (6603504630)","35179779600; 6603504630","Knowledge management integrated web-based information security course tutoring system","2009","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450179191&partnerID=40&md5=79e2178609f6548b1e2264b958ae8b86","In this study a model and software package called WebCoach, which operates as a learning content management system (LCMS), has been developed. It is a web based tutoring system that uses knowledge management techniques to convert the tacit knowledge of experienced lecturers and experts into explicit knowledge. The instructional contents, quizzes and assessments, glossary of terms for information security course were prepared, compiled and organized by this tutoring system. They can be used and reused as learning objects to support learning. WebCoach fulfils the requirements for e-learning standards. It has been applied at Istanbul Commerce University within the information security course. Course grades and student questionnaires for two groups of undergraduate computer engineering students were analysed in the course of this study. The control group did not have access to WebCoach, while the same course was taught via WebCoach to the experimental group. The teaching methodology of the control group was based on a classical narrative model. It was observed that the students using WebCoach achieved better results compared with the control group students, for example, 86% of the students were satisfied with the WebCoach system. © 2009 TEMPUS Publications.","Knowledge management; Learning content management system; Learning objects; Tacit knowledge codification and organization; Web-based education",""
"","","","SIN'09 - Proceedings of the 2nd International Conference on Security of Information and Networks","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71049172152&partnerID=40&md5=814d20b47b934142bdf69f316606c152","The proceedings contain 48 papers. The topics discussed include: evolution and challenges in trust and security in information system infrastructures; the method of interval estimation in risk-analysis system; pure e-learning course in information security; Turkish national electronic identity card; improving risk assessment methodology: a statistical design of experiments approach; modeling network security competence for certification; adaptability infrastructure for bridging IT security evaluation and options theory; an information security ontology incorporating human-behavioural implications; ensuring information security controls for the Russian banking organizations; trace and revoke systems with short Ciphertexts; a model of mandatory access for current database management systems; an architectural approach for assessing system trust based on security policy specifications and security mechanisms; and a secure architecture for P2PSIP-based communication systems.","",""
"Zhou X.; Zhao W.; Wang S.; Peng R.","Zhou, Xinmin (55743234500); Zhao, Weidong (57198597221); Wang, Sichun (57191711700); Peng, Rui (35185449600)","55743234500; 57198597221; 57191711700; 35185449600","A semi-fragilewatermarking scheme for content authentication of Chinese text documents","2009","10","10.1109/ICCSIT.2009.5234911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449120027&doi=10.1109%2fICCSIT.2009.5234911&partnerID=40&md5=2df0e469e436bee4ff34b40a23302cdf","At present, the research on content authentication of text documents has become the focused problem. In this paper, a novel semi-fragile text watermarking scheme is proposed for content authentication of Chinese text documents. In this method, the host document is divided into two text blocks by utilizing the thought of Chinese mathematical expression. Two watermarks generated by using the chaotic encrypting algorithm to encrypt the hashing value of the text document with two different keys respectively, are embedded into the two text blocks. These two different keys are generated by computing the frequency and stroke numbers of Chinese characters of two different text blocks. When the content of the watermarked text document is modified, the extracted results of two text blocks will not match, and the authentication result of the text document will be false. The experimental results indicate that the proposed scheme is secure and efficient. © 2009 IEEE.","Chinese text documment; Content authentication; Information security; Integrity protection; Semi-fragile watermarking","Authentication; Computer science; Cryptography; Information technology; Watermarking; Chinese text documment; Content authentication; Information security; Integrity protection; Semi-fragile watermarking; Security of data"
"Von Solms B.","Von Solms, Basie (6701572289)","6701572289","Is the information security king naked?","2009","0","10.1007/978-3-642-02620-1_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350623317&doi=10.1007%2f978-3-642-02620-1_1&partnerID=40&md5=3e9ad8db6ba7b010c5ac06cb96aaad13","As children we probably all often listened to the fable of the king who rode nakedly through the street thinking he wore a beautiful new coat created for him by his (rogue) tailor. Nobody wanted to tell him that he was naked, because they all feared him - until a small boy revealed the truth. This paper asks whether the IT industry is not in the same position - Information Security wise totally naked - although everyone tells everyone else how secure our IT systems are. © 2009 Springer Berlin Heidelberg.","Ethics; Information Security; Information Security Governance; Insecure systems; Naked; Social engineering; Viruses","Computer viruses; Microorganisms; Security of data; Ethics; Information Security; Information Security Governance; Insecure systems; Naked; Social engineering; Information technology"
"Chen H.; Dacier M.; Moens M.-F.; Paass G.; Yang C.C.","Chen, Hsinchun (8871373800); Dacier, Marc (6506581639); Moens, Marie-Francine (7005471657); Paass, Gerhard (6602133052); Yang, Christopher C. (7407740308)","8871373800; 6506581639; 7005471657; 6602133052; 7407740308","Proceedings of the ACM SIGKDD Workshop on CyberSecurity and Intelligence Informatics (CSI-KDD): Preface","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449650384&partnerID=40&md5=c3540546e998bf1baeb1ab40ce21a372","[No abstract available]","",""
"Wulf W.A.; Jones A.K.","Wulf, William A. (7003769128); Jones, Anita K. (7407102941)","7003769128; 7407102941","Reflections on cybersecurity","2009","29","10.1126/science.1181643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449180476&doi=10.1126%2fscience.1181643&partnerID=40&md5=ebeababb08d433b51d22eac1478b81a8","The lack of security in cyberspace may be addressed by learning from the strengths of the Internet.","","information management; information system; security; World Wide Web; computer program; cybersecurity; information processing; Internet; learning; priority journal; short survey"
"Jing Z.; Yuan F.","Jing, Zhou (36740995300); Yuan, Fang (43561261100)","36740995300; 43561261100","The examinational technology of invasion analysis based on network security","2009","6","10.1109/CASE.2009.145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449432834&doi=10.1109%2fCASE.2009.145&partnerID=40&md5=dc46838a4a6304f898379533685f6611","This article introduced the present situation of network information security and the present domestic network face existence main threat, as well as the prevente security threat main safety work classification and detailed explanation; Based on this elaboration this article main analysis each kind of invasion examinational technology characteristic and function superiority; In view of the current world network application scope expanding and popularization, network users increase in the number of technological capability and users of the network security question also get attention. Especially in the network attack, have many network researchers actively looking for research and solve the network intrusion detection technology of vulnerability Finally the basis discusses the invasion examinational technology which analyzes to the showing off correspondence evaluating indicator as well as the present network invades the limitation which the examinational technology exists, and the summarizes manifests the network security invasion examination engineering research the necessity. © 2009 IEEE.","Examinational invasion; Limitation; Necessary; Safe; Target","Computer crime; Internet; Intrusion detection; Research; Systems engineering; Technology; Evaluating indicators; Examinational invasion; Limitation; Necessary; Network applications; Network attack; Network information; Network intrusion detection; Network users; Present situation; Safe; Safety work; Security threats; Technological capability; Network security"
"Hou M.; Xu Q.","Hou, Mengbo (24921507100); Xu, Qiuliang (8409758300)","24921507100; 8409758300","A two-party certificateless authenticated key agreement protocol without pairing","2009","35","10.1109/ICCSIT.2009.5234917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449109236&doi=10.1109%2fICCSIT.2009.5234917&partnerID=40&md5=7f0b1002a2f0f0aa4e8500d1762523ed","Authenticated key agreement (AK) protocol is crucial in providing data confidentiality and integrity for subsequent communications among two or more parties over a public network. Certificateless public key cryptography (CLPKC) combines the advantage of the identity-based public key cryptography (ID-PKC) and the traditional public key cryptography (PKC). Unfortunately, construction of CL-PKC and AK protocols has so far depended on the use of identitybased encryption, which results in the bilinear pairing-based schemes that need costly operations. We present a secure certificateless authenticated key agreement protocol without paring, based on the certificateless encryption scheme proposed by J. Baek et al. It shows that the newly proposed scheme is of nice efficiency and practical. Moreover, it provides perfect forward secrecy, PKG forward secrecy and almost all the other known security attributes, such as knownkey secrecy, key-compromise impersonation resilience, unknown key-share resilience, known session-specific temporary information security, message independence and no key control. © 2009 IEEE.","Authenticated key agreement; Certificateless-based cryptography; Perfect forward secrecy; PKG forward secrecy","Computer privacy; Computer science; Information technology; Network protocols; Network security; Authenticated key agreement; Authenticated key agreement protocols; Bilinear pairing; Certificateless; Certificateless public key cryptography; Certificateless-based cryptography; Data confidentiality; Encryption schemes; Forward secrecy; Identity Based Encryption; Identity-based; Information security; Key control; Key-compromise impersonation; Perfect forward secrecy; PKG forward secrecy; Public networks; Security attributes; Unknown key-share; Public key cryptography"
"Cheng J.; Goto Y.; Horie D.; Miura J.; Kasahara T.; Iqbal A.","Cheng, Jingde (7405937781); Goto, Yuichi (16136901300); Horie, Daisuke (14037183400); Miura, Junichi (36641370300); Kasahara, Toshio (35115077600); Iqbal, Ahmad (57200905092)","7405937781; 16136901300; 14037183400; 36641370300; 35115077600; 57200905092","Development of ISEE: An information security engineering environment","2009","6","10.1109/ISPA.2009.107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449462985&doi=10.1109%2fISPA.2009.107&partnerID=40&md5=589b4b06904c2ce959c98e27a1658c59","Security Engineering has some features that are intrinsically different from Software (Reliability) Engineering. Traditional software engineering environments are not adequate and effective for designing, developing, managing, and maintaining secure software systems. This paper presents our development of ISEE, an information security engineering environment we are developing, that integrates various tools and provides comprehensive facilities to support design, development, management, and maintenance of security facilities of information/software systems continuously and consistently, and guides and helps all users to perform their tasks regularly according to ISO/IEC security standards. ISEE is the first real information security engineering environment.","Consistent development; Continuous maintenance; Information security engineering environment; ISO/IEC security standards; Security engineering","Computer software maintenance; Distributed parameter networks; Security systems; Software engineering; Software reliability; Standardization; Consistent development; Continuous maintenance; Information security engineering environment; ISO/IEC security standards; Security engineering; Engineering"
"Volos Ch.K.; Kyprianidis I.M.; Stouboulos I.N.","Volos, Ch.K. (8701557400); Kyprianidis, I.M. (6602258582); Stouboulos, I.N. (6506801109)","8701557400; 6602258582; 6506801109","Image encryption process based on a chaotic True Random Bit Generator","2009","12","10.1109/ICDSP.2009.5201107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449560857&doi=10.1109%2fICDSP.2009.5201107&partnerID=40&md5=eb421ad432589cf0c989ad45872189f8","In recent years, information security requires randomly selected strong keys. Most of the proposed methods provide keys based on chaotic cryptographic algorithms. In this paper, an image encryption scheme based on a chaotic True Random Bit Generator (TRBG) is proposed.The chaotic generator is a nonlinear electronic circuit which produces double scroll chaotic attractors. The values of the circuit parameters and the initial conditions are the keys of the cryptographic scheme. Since the dynamic behavior of the circuit is so unpredictable, a true random bits sequence is produced via a well known method. We adopt the FIPS 1401 statistical suite to test the distribution of the bits sequence. This sequence is used to encrypt and decrypt images. Also, the security analysis of the encrypted image demonstrates the high security of the proposed scheme. © 2009 IEEE.","Chaotic cryptography; Double scroll circuit; Image encryption","Digital signal processing; Digital signal processors; Electron tubes; Keys (for locks); Network security; Number theory; Signal processing; Chaotic attractors; Chaotic cryptography; Chaotic generators; Circuit parameter; Cryptographic algorithms; Cryptographic schemes; Double scroll circuit; Dynamic behaviors; Image encryption; Image encryption scheme; Image encryptions; Information security; Initial conditions; Nonlinear electronic circuits; Random bit generators; Random bits; Security analysis; Strong keys; Cryptography"
"Li C.-X.; Xu S.-Z.; Yang X.-M.; Zhou H.","Li, Cheng-Xia (35198506400); Xu, Shou-Zhi (8342171400); Yang, Xiao-Mei (55683854500); Zhou, Huan (55836348000)","35198506400; 8342171400; 55683854500; 55836348000","Hardware implementation of fast digital signature based on ECC","2009","0","10.3963/j.issn.1671-4431.2009.19.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71249161221&doi=10.3963%2fj.issn.1671-4431.2009.19.042&partnerID=40&md5=6e973d7270692767a97ef91662637131","At present, elliptic curve digital signature algorithm (ECDSA) is one of the hottest research topics in the field of information security. Its implementation with hardware has broad application value in future. In this paper, the elliptic curve digital signature scheme is introduced first, which main factor of efficiency is its scalar multiplication algorithm. The length of Variable-length sliding window is changed as the specific division of elements in the window, so a method of combining NAF and variable-length sliding window is used to scale down the number of computations of point addition in the fast scalar multiplication of ECC. It is applied to elliptic curve digital signature based on the chip TMS320VC5402. Result shows that speed of signature computing improves well.","Digital signature; Elliptic curve; Hardware; Scalar multiplication",""
"Heo J.; Kim H.; Lee W.; Won Y.","Heo, Jun (55152276500); Kim, HoSung (56981505500); Lee, WanSuk (14037814700); Won, Yoojae (57193554952)","55152276500; 56981505500; 14037814700; 57193554952","Information security pre-evaluation model for u-IT services","2009","1","10.1109/NDT.2009.5272103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450158777&doi=10.1109%2fNDT.2009.5272103&partnerID=40&md5=768e2b088966a3407265a9d6927271ed","This information security pre-evaluation methodology for u-IT service analyzes the information security threats and vulnerabilities from the step of u-IT service provider developing the service and provides the methods and procedure of preparing the countermeasures to support the identification of potential risks and planning to cope with it. ©2009 IEEE.","","Network security; Information security; IT service providers; IT services; Potential risks; Pre-evaluation; Information technology"
"Shi Y.; Han Z.; Shen C.X.","Shi, Yong (55261070900); Han, Zhen (7402859064); Shen, Chang-Xiang (55649288800)","55261070900; 7402859064; 55649288800","The transitive trust in java virtual machines","2009","3","10.1109/ICMLC.2009.5212620","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350707890&doi=10.1109%2fICMLC.2009.5212620&partnerID=40&md5=a7ca423e91a7b7e533336469eb1d80bb","Using root of trust to build Trusted Computing Platforms is a hot spot of information security research nowadays. According to trusted computing, this paper implements transitive trust in Java environment and builds a trusted Java platform. Malicious Java programs are resisted, and Java applications are managed and controlled by a trusted Java platform that only load and run trustworthy Java programs. © 2009 IEEE.","Information security; Java class loading; Transitive trust; Trusted computing; Trusted java platform","Computer science; Computer software; Control theory; Cybernetics; Program compilers; Robot learning; Information security; Java class loading; Transitive trust; Trusted computing; Trusted java platform; Java programming language"
"Kumar A.; Kumar A.","Kumar, Ajay (55716727200); Kumar, Amioy (24314576100)","55716727200; 24314576100","Development of a new cryptographic construct using palmprint-based fuzzy vault","2009","34","10.1155/2009/967046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449338242&doi=10.1155%2f2009%2f967046&partnerID=40&md5=ff6b0694f63cd122c8433df6885c24cb","The combination of cryptology and biometrics has emerged as promising component of information security. Despite the current popularity of palmprint biometric, there has not been any attempt to investigate its usage for the fuzzy vault. This paper therefore investigates the possible usage of palmprint in fuzzy vault to develop a user friendly and reliable crypto system. We suggest the use of both symmetric and asymmetric approach for the encryption. The ciphertext of any document is generated by symmetric cryptosystem; the symmetric key is then encrypted by asymmetric approach. Further, Reed and Solomon codes are used on the generated asymmetric key to provide some error tolerance while decryption. The experimental results from the proposed approach on the palmprint images suggest its possible usage in an automated palmprint-based key generation system. © 2009 A. Kumar and A. Kumar.","","Anthropometry; Biometrics; Security of data; Asymmetric key; Ciphertexts; Cryptology; Cryptosystems; Error tolerance; Fuzzy vault; Information security; Key generation; Palm-print image; Palmprints; Solomon codes; Symmetric keys; User friendly; Cryptography"
