"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Chen T.-Y.; Chen Y.-M.; Wang C.-B.; Chu H.-C.; Yang H.","Chen, Tsung-Yi (56143652800); Chen, Yuh-Min (55721170600); Wang, Chin-Bin (55335187300); Chu, Hui-Chuan (8412741400); Yang, Huimei (56084792400)","56143652800; 55721170600; 55335187300; 8412741400; 56084792400","Secure resource sharing on cross-organization collaboration using a novel trust method","2007","27","10.1016/j.rcim.2006.04.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947603006&doi=10.1016%2fj.rcim.2006.04.005&partnerID=40&md5=18b2e466b8e666a870eedd06c63f4034","A virtual enterprise (VE) consists of a network of independent, geographically dispersed administrative business domains that collaborate with each other by sharing business processes and resources across enterprises to provide a value-added service to customers. Therefore, the success of a VE relies on full information transparency and appropriate resource sharing, making security and trust among subjects significant issues. Trust evaluation to ensure information security is most complicated in a VE involving cross-organization collaboration. This study presents a virtual enterprise access control (VEAC) model to enable resource sharing for collaborative operations in the VE. A scenario for authentication and authorization in the life cycle of a VE is then described to identify the main activities for controlling access. Also developed herein is a trust evaluation method based on the VEAC model to improve its security while safeguarding sensitive resources to support collaborative activities. The trust evaluation method involves two trust evaluation sub-models, one to evaluate the level of trust between two virtual enterprise roles, and another to measure the level of trust between two projects. The two sub-models support each other to make resource-sharing decisions, and are developed based on the concepts of direct, indirect, and negative trust factors. Finally, an example of measuring the trust between two subjects is demonstrated after introducing the two sub-models. The VEAC-based trust evaluation method enables the following: (1) secure resource sharing across projects and enterprises, (2) collaborative operation among participating workers, (3) increased information transparency and (4) lowered information delay in VEs. © 2006 Elsevier Ltd. All rights reserved.","Access control; Collaboration; RBAC; Resource sharing; Trust; Virtual enterprise","Access control; Computer supported cooperative work; Information management; Mathematical models; Value engineering; Virtual reality; Business processes; Resource sharing; Value-added services; Virtual enterprises; Enterprise resource management"
"Hatakeyama T.; Shimoe T.; Yamanaka Y.; Kageyama H.","Hatakeyama, Takahisa (18437273200); Shimoe, Tatsuji (18437909100); Yamanaka, Yoshie (18438560200); Kageyama, Hideyuki (18437170900)","18437273200; 18437909100; 18438560200; 18437170900","Security solutions provided by fujitsu's middleware products","2007","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547781338&partnerID=40&md5=354d6fb100215829cdbd57976547cea8","In recent years, companies have increasingly been asked to take more social responsibility. From the standpoint of business continuity and complying with regulations, it has become more important to establish information security governance. This paper describes the solutions provided by the TRIOLE middleware products that conform to the Fujitsu enterprise security architecture (ESA) and efficiently improve system information security governance. Japanese companies will be obliged to comply with the Japan's new Financial Instruments and Exchange Law, which includes the Japanese equivalent of the US Sarbanes-Oxley Act, starting in 2008. The ESA-conforming TRIOLE middleware products will facilitate building of a secure system in compliance with laws and regulations, including the Japanese Sarbanes-Oxley act.","","Enterprise resource planning; Information management; Product development; Security of data; Social aspects; Enterprise security architecture (ESA); Security governance; Social responsibility; Middleware"
"Yen S.-L.; Chen S.-C.","Yen, So-Lin (22936077600); Chen, Sou-Chan (22933328500)","22936077600; 22933328500","Planning and building a Taiwan cyber forensic laboratory","2007","0","10.1109/MAES.2007.4350254","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348963675&doi=10.1109%2fMAES.2007.4350254&partnerID=40&md5=1c62f7a669b0dd92211f1958ae7e9fc6","The problems of safeguarding cybersecurity have gotten much worse in recent years. The risks in cybersecurity are increasing rapidly in our country. Because the cybersecurity defenses and computer crime investigation systems of our government and businesses have been threatened, the damage of cybercrime for national security and public security will become more critical, even more than violent crime and economic crime. The national cyber forensics mechanism and laboratory will play a crucial role in dealing with cybercrime. In 2003, our government conducted a research of digital evidence, the standard procedure of the operations and cyber forensic laboratory. It included the organization, training, technical capability, legislation, and operation procedures. In 2004, our government made a policy to build the first nationwide cyber security and forensic laboratory. It will be one of the major cybersecurity defense mechanisms in Taiwan. Our bureau (MJIB) made a plan and got the additional budget to build a cyber forensic lab this year [1]. This study has four aspects: 1) The study of reliable cyber forensic software and hardware; 2) The standard of the operating procedures of cyber forensics; 3) Training courses for the examiner, including an internationally well-known certification system in cyber forensics; and 4) The study of certification for the cyber forensic laboratory. Cyber forensics is still in its early stages in Taiwan. More professional cyber forensic manpower is needed, as well as a certified cyber forensic mechanism. It is expected that cyber forensics will become increasingly important for cybersecurity policy [1] and management in the future. Hence, building a certificated laboratory and establishing the SOP of cyber forensics from this study can be the basis to cultivate cyber forensic capabilities in our country. In this way, law enforcement will get more help from our laboratory. The laboratory, through its operation, also enhances the ability of Taiwan's cyber forensic professionals and provides more convincing digital evidence in court. Furthermore, it can consolidate cybersecurity systems and the e-Taiwan environment. © 2007 IEEE.","","Computer crime; Information management; Law enforcement; Risk assessment; Cyber forensic laboratory; Cybersecurity; Digital evidence; Security of data"
"Qiu S.-Q.; Liu L.-G.; Mei R.","Qiu, Shan-Qin (22939135600); Liu, Long-Geng (22938091100); Mei, Rui (55239757100)","22939135600; 22938091100; 55239757100","A discussion on a new-typed digital media security supporting platform","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448979554&partnerID=40&md5=3104f03797f8fe9d10009f5c65217aaf","In order to solve the problem of information security faced by digital media, this paper introduces a new-typed digital media security supporting platform. Based on online game, the platform including a plug-in in client of online game, a plug-in in server of online game and a security server is integrated seamlessly into the settings of online game running by client/server pattern. It can provide functions of protecting all kinds of lawless cheat plug-in in client of online game so that the online game can run safely and normally. For its security of communication, the platform adopts the symmetrical secret key algorithms used by WLAN Authentication and WAPI Privacy Infrastructure. The plug-in in client takes some effective measures to ensure its local security, such as inspecting the files modification, checking memory, intercepting the events of mouse and keypad, scanning lawless plug-in and hacker software and so on. Some flexible and opened strategies to deal with hacker software are provided in this platform.","Digital media; Information security; SMS4; Strategy","algorithm; communication network; network design"
"Hansen J.V.; Lowry P.B.; Meservy R.D.; McDonald D.M.","Hansen, James V. (7404334346); Lowry, Paul Benjamin (7102105723); Meservy, Rayman D. (6506444051); McDonald, Daniel M. (35553481600)","7404334346; 7102105723; 6506444051; 35553481600","Genetic programming for prevention of cyberterrorism through dynamic and evolving intrusion detection","2007","63","10.1016/j.dss.2006.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547798962&doi=10.1016%2fj.dss.2006.04.004&partnerID=40&md5=9e70a47dbe66ff3bcf6176f0e7725ee6","Because malicious intrusions into critical information infrastructures are essential to the success of cyberterrorists, effective intrusion detection is also essential for defending such infrastructures. Cyberterrorism thrives on the development of new technologies; and, in response, intrusion detection methods must be robust and adaptive, as well as efficient. We hypothesize that genetic programming algorithms can aid in this endeavor. To investigate this proposition, we conducted an experiment using a very large dataset from the 1999 Knowledge Discovery in Database (KDD) Cup data, supplied by the Defense Advanced Research Projects Agency (DARPA) and MIT's Lincoln Laboratories. Using machine-coded linear genomes and a homologous crossover operator in genetic programming, promising results were achieved in detecting malicious intrusions. The resulting programs execute in real time, and high levels of accuracy were realized in identifying both positive and negative instances. © 2006 Elsevier B.V. All rights reserved.","Cyberterrorism; Genetic programming; Homologous crossover; Information security; Intrusion detection; Pattern recognition","Algorithms; Data structures; Intrusion detection; Pattern recognition; Cyberterrorism; Datasets; Homologous crossover; Information infrastructures; Genetic programming"
"Fuchs L.; Pernul G.","Fuchs, Ludwig (19933360800); Pernul, Günther (6604039051)","19933360800; 6604039051","Supporting compliant and secure user handling - A structured approach for in-house identity management","2007","18","10.1109/ARES.2007.145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548174481&doi=10.1109%2fARES.2007.145&partnerID=40&md5=8ac27bd490ef3904b4d0c9ff874a3528","The catchword ""compliance"" dominates the actual debate about Identity Management and information security like few before. Companies need to comply with a variety of internal and external standards and regulations like the US SOX act. Identity Management is seen as a main provider of compliance in modern companies. However, its organisational aspects are underestimated in many projects, lacking a comprehensive approach to introduce in-house Identity Management. This work is based on the experiences gained from industry projects using Identity Management functionalities to strengthen security and to reach a high level of compliance. We develop a structured process-oriented methodology for introducing an Identity Management Infrastructure for organisations using drivers from IT security management to evaluate, rank, and implement subprojects. The methodology consists of an iterative process which enables even large and unstructured organisations to reach a suitable and profitable level of Identity Management by emphasising on organisational aspects rather than taking a merely technical approach. © 2007 IEEE.","","Information management; Iterative decoding; Project management; Structured programming; User interfaces; Identity management; Management Infrastructure; Organisational aspects; Secure user handling; Security of data"
"Chen Y.-C.; Wang W.-L.; Hwang M.-S.","Chen, Yung-Chin (54794940400); Wang, Wei-Lin (54583039400); Hwang, Min-Shiang (7203023445)","54794940400; 54583039400; 7203023445","RFID authentication protocol for anti-counterfeiting and privacy protection","2007","32","10.1109/ICACT.2007.358350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347225586&doi=10.1109%2fICACT.2007.358350&partnerID=40&md5=7f1899b17fa1cf9385cfe555e9d1bcfc","RFID (Radio Frequency Identification) is one of the most promising NFC (Near Field Communication) communication technologies for pervasive and ubiquitous network societies in recent year [1,2]. The main factor for more and more interests from both industry and academic institutes is due to the lower and lower costs, which may pose a threat to information security while RFID become part of our daily life because the lower cost, the weaker cryptographic algorithms provided by RFID tags. A feasible security mechanism for anti-counterfeiting and privacy protection is proposed that featuring mutual two-pass authentication and use hash function and XOR operation to enhance RFID tag's security but still with low cost.","Authentication; Counterfeiting; RFID","Algorithms; Authentication; Cryptography; Data privacy; Telecommunication systems; Counterfeiting; Near Field Communication (NFC); Radio Frequency Identification (RFID); Ubiquitous network; Network protocols"
"Burov A.A.","Burov, Artyom A. (56875855800)","56875855800","Methods of the host address faking","2007","0","10.1109/SIBCON.2007.371305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548864100&doi=10.1109%2fSIBCON.2007.371305&partnerID=40&md5=2c77af652c93d4bcab77e7bfea221289","Methods of the host address faking with the wide distributed API are considered. © 2007 IEEE.","Host address; Information security; Spoofing","Application programming interfaces (API); Computer crime; Distributed computer systems; Security of data; Host address; Spoofing; Telecommunication networks"
"Saleh M.S.; Alrabiah A.; Bakry S.H.","Saleh, Mohamed Saad (57217142172); Alrabiah, Abdullah (15833898200); Bakry, Saad Haj (7003703878)","57217142172; 15833898200; 7003703878","A STOPE model for the investigation of compliance with ISO 17799-2005","2007","11","10.1108/09685220710817806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547902455&doi=10.1108%2f09685220710817806&partnerID=40&md5=609319849264d8dbd09c10f5539f539d","Purpose - With the widespread of e-services, provided by different organizations at the internal intranet level, the business extranet level, and the public internet level, compliance with international information security management standards is becoming of increasing importance for establishing a common and safe environment for such services. The purpose of this paper is to examine the development of a mathematical model that enables the investigation of compliance of organizations with the widely acknowledged international information security management standard ISO 17799-2005. Design/methodology/approach - The model is based on the strategy, technology, organization, people and environment - STOPE - framework that provides an integrated well-structured view of the various factors involved. The paper addresses the use of the model for practical investigations; it describes a practical example illustrating possible practical results. Findings - The results show the strengths and the weaknesses of compliance, with the standard, at different levels: from the level of the measures associated with each of the ""131"" standard protection controls, up to the level of the STOPE domains. Originality/value - The paper addresses the use of a mathematical model for practical investigations of compliance with the international information security management standard.","Data security; International standards","Extranets; Internet; Mathematical models; Regulatory compliance; Security of data; Societies and institutions; Standards; Information security management; International standards; Information management"
"Mishra D.K.; Chandwani M.","Mishra, Durgesh Kumar (56245497700); Chandwani, Manohar (6602795873)","56245497700; 6602795873","Arithmetic cryptography protocol for secure multi-party computation (non-refereed)","2007","7","10.1109/SECON.2007.342846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547650750&doi=10.1109%2fSECON.2007.342846&partnerID=40&md5=1b089610944faf875ea122ab036b1f77","In this paper, we propose a cryptographic solution for secure multi-party computation (SMC). SMC is also called secure function evaluation, which is extensively studied in classical cryptography. SMC protocol allows n participants p1...pn to compute an n-input data through trusted third party (TTP) without revealing the information of the parties. AU the parties may perform secure communication with TTP for computation. During the computation, TTP may undesirably extract data of all the parties for misuse. It may be risky if the data is sent out. To achieve security in SMC, numbers of solutions are available, but they use cryptography as secure communication between the parties and not for the computation. Basically cryptography is used for the secure communication but in our protocol, we use it for the secure communication as well as for computation. TTP computes entire encrypted data received by all the parties without being aware that the data is encrypted so that if data is disclosed by TTP to others even than no one can reveal the actual data of the party. In this protocol, we have tried to remove the concept of hiding the data using anonymizer. Our earlier protocol uses the anonymizer between parties and TTP to hide the identity of parties. Even after enforcing all these securities, the anonymizer can become malicious, causing leakage of data. To prevent this, we require some additional measures. Thus we propose a new cryptographic protocol that causes a secure communication between the parties and the TTP as well as perform secure computation using encryption. The protocol uses a polynomial to encrypt data by party itself before sending to TTP for computation. It also embeds some dummy data at random places. The purpose of dummy data is to check the honesty of TTP because result of dummy data is known to the party. All the data send to TTP is in the form of numbers as it is assumedthat TTP performs only arithmetic computation to produce the result. After computation, TTP sends result to respective parties and each party will removes all dummies to get the actual result as well as check the honesty of TTP by dummies. If any other party wants to reveal the actual data then the probability of breaking the data will be of the order l/mn, which is quite high and cannot be done in a polynomial time. The security is the most important factor in SMC that is why this protocol meets our requirements. Only limitation of protocol is encryption time. By choosing proper polynomials and their constants, we can reduce the encryption time. © 2007 IEEE.","Cryptography; Data mining; Information security; Privacy-preserving; Trusted third party","Computation theory; Data mining; Digital arithmetic; Feature extraction; Information management; Public key cryptography; Privacy preserving; Trusted third party; Network protocols"
"Hutter D.; Mantel H.; Schaefer I.; Schairer A.","Hutter, Dieter (7005272106); Mantel, Heiko (6602132232); Schaefer, Ina (55152409100); Schairer, Axel (22434188100)","7005272106; 6602132232; 55152409100; 22434188100","Security of multi-agent systems: A case study on comparison shopping","2007","14","10.1016/j.jal.2005.12.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247154930&doi=10.1016%2fj.jal.2005.12.015&partnerID=40&md5=afa5b96218bf9fd4f66ca8c4f4366c27","The multi-agent-systems paradigm is becoming more and more popular as a basis for realizing net-based solutions. This development is accompanied by an increasing relevance of security issues. For instance, the potential loss of privacy and other assets is a major concern for, both merchants and customers, in Internet-based commerce and, without being properly addressed, such very legitimate concerns hamper the growth of e-commerce. This article uses a comparison-shopping scenario to introduce a general methodology for formally verifying the security of multi-agent systems. Following the approach of possibilistic information flow security, the flow of information between and within agents is restricted in order to ensure that secrets will not be disclosed to unauthorized meddlers. The security requirements for the overall system are then decomposed into requirements for the individual agents that can be verified independently from each other. Exploiting the modular structure of a multi-agent system considerably reduces the complexity of the overall security analysis. The techniques for decomposing security requirements, for verifying individual agents, and for deriving global security guarantees for the entire system from locally verified properties are all generic in the sense that they apply also to many other systems and security requirements than the ones that appear in the example scenario. © 2005 Elsevier B.V. All rights reserved.","Compositional reasoning; Formal verification; Information flow control; Information security; Multi-agent systems","Electronic commerce; Internet; Numerical methods; Security of data; Compositional reasoning; Formal verification; Information flow control; Multi agent systems"
"McDonald J.T.; Yasinsac A.","McDonald, J. Todd (36027126600); Yasinsac, Alec (8303393500)","36027126600; 8303393500","Applications for provably secure intent protection with bounded input-size programs","2007","5","10.1109/ARES.2007.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548186960&doi=10.1109%2fARES.2007.40&partnerID=40&md5=2f8d146c38f34617daa620094212d926","The de facto standard program obfuscation security model, termed the virtual black box (VBB), declares a program to be securely obfuscated if and only if an adversary can prove no more when given the obfuscated code than it can when only given oracle access to the original program. In this paper, we define and give methodology for a perfectly secure program intent obfuscation that is general and practical for bounded input-size programs, including those with input/output relationships that are easily learned. We also lay foundations for how to embed a key securely in a private-key encryption setting using such constructions. © 2007 IEEE.","Embedded keys; Information security; Program obfuscation; Software protection; Virtual black box","Codes (symbols); Computer systems; Cryptography; Data structures; Virtual reality; Embedded keys; Program obfuscation; Software protection; Virtual black box (VBB); Security of data"
"Albrechtsen E.","Albrechtsen, Eirik (25627559900)","25627559900","A qualitative study of users' view on information security","2007","250","10.1016/j.cose.2006.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249871944&doi=10.1016%2fj.cose.2006.11.004&partnerID=40&md5=eb2ebf5690ecc1c9cd1eec263b667def","Users play an important role in the information security performance of organisations by their security awareness and cautious behaviour. Interviews of users at an IT-company and a bank were qualitatively analyzed in order to explore users' experience of information security and their personal role in the information security work. The main patterns of the study were: (1) users state to be motivated for information security work, but do not perform many individual security actions; (2) high information security workload creates a conflict of interest between functionality and information security; and (3) documented requirements of expected information security behaviour and general awareness campaigns have little effect alone on user behaviour and awareness. The users consider a user-involving approach to be much more effective for influencing user awareness and behaviour. © 2006 Elsevier Ltd. All rights reserved.","Awareness; Behaviour; Information security; Information security management; Participation; Qualitative research; Users","Information technology; Societies and institutions; User interfaces; Qualitative research; Qualitative study; Security awareness; Security of data"
"Fu Y.; Liu W.","Fu, Yuli (8503971400); Liu, Wei (57221195892)","8503971400; 57221195892","A new RFID-USB key","2007","1","10.1109/IWASID.2007.373674","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548823238&doi=10.1109%2fIWASID.2007.373674&partnerID=40&md5=452abf91d19e29a27cab2095973c3150","In light of Radio Frequency Identification (RFID) and Universal Serial Bus (USB) Key techniques, an RFID-USB Key is designed. With both advantages of RFID and USB Key, this RFID-USB Key can be used to establish some safe environments of authentication, identification and other applications feasibly. The idea of this design is detailed and an implementation solution of the design is given in this paper.","Authentication; Identification; Information security; RFID reader; USB Key","Authentication; Identification (control systems); Numerical methods; Problem solving; Security of data; Implementation solutions; RFID readers; Universal Serial Bus (USB); Digital integrated circuits"
"Zhao J.-D.; Xu Y.-Z.","Zhao, Ji-Dong (56144425100); Xu, Ying-Zhuo (14520024500)","56144425100; 14520024500","Implementation of the information hiding technology based on VB and its application","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35349008057&partnerID=40&md5=5b5496cadbbb4a715107e2ec67b1aeba","As information security becomes more and more concerned, the information hiding analysis technology of digital image becomes an important research direction in the field of hiding information. A safe and effective solution scheme is presented for the information hiding of BMP bitmap based on multimedia files. An algorithm for information hiding and retrieving in digital images and its implementation with Visual Basic are described in detail. The algorithm makes ciphertext be transmitted smoothly and be protected effectively in network, which can meet the needs of the high reliability and security of audited signature information circulation in open network environment. Finally, the implementation result is analyzed and an application example of the technology in collaborative drilling engineering design is presented.","Bitmap; Information hiding; Multimedia; VB",""
"Shirtz D.; Bluvband Z.; Elovici Y.; Shoval P.","Shirtz, Dov (23089472800); Bluvband, Zigmund (56617315300); Elovici, Yuval (6602317815); Shoval, Peretz (7003776458)","23089472800; 56617315300; 6602317815; 7003776458","Computer systems & information SSR: A unified approach for decision making","2007","0","10.1109/RAMS.2007.328110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547341055&doi=10.1109%2fRAMS.2007.328110&partnerID=40&md5=ca836deb19288cbff1a8df0b090668b1","Safety, Security and Reliability (SSR) of complex systems are the three interacting and most important risk related factors. In many cases of failure events, the Security function assumes charge, and manages the failure event and its resolution. But does the Security function consistently apply the optimal failure resolution methods? This paper proposes that several organizational functions, including Information Security (IS), should analyze, manage, and resolve each failure case in a coordinated effort, based on the failure classification and prioritization, and then apply appropriate Corrective Actions (CA). Such coordination may result in applying a CA that is sub-optimal by Security standards, yet optimal from the organization's perspective. An innovative composite methodology for identifying, prioritizing and selecting failures and incidents for appropriate treatment is suggested. The methodology is based on organizational priorities, knowledge and considers the analyses results of End Effects (EE), solutions and CAs. © 2007 IEEE.","Decision making; Safety; Security","Decision making; Failure analysis; Large scale systems; Reliability analysis; Security of data; Security systems; Failure classification; Safety, Security and Reliability (SSR); Security functions; Security standards; Accident prevention"
"Guo J.-D.; Qin Z.-G.; Liu N.-Q.","Guo, Jian-Dong (55709404100); Qin, Zhi-Guang (7202822723); Liu, Nai-Qi (14008017700)","55709404100; 7202822723; 14008017700","Organization security architecture and model of intelligence ISMS","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36248958677&partnerID=40&md5=5990f72752ea2d1e27104a6d0908a174","In this paper, several important standards, including IS07498-2, ISO17799, ISO27001 and ISO/IEC 18028-2, are described. An integrated security ensuring architecture which is adapted to different organization models is proposed in order to solve the problems of organization security. Using the architecture, an organization is looked as an entity and as a whole. Integrated security is the most important method to ensure the security of an organization and a process model is proposed. Combining with the concept of Information Security Management Systems, an intelligent security management framework of organization is proposed also.","Architecture; Intelligence; ISMS; Organization; Security",""
"Ward J.","Ward, Jeremy (55449117700)","55449117700","Building the information assurance community of purpose","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949217339&partnerID=40&md5=e14c9535d3a0ba4044695745fda61859","This paper describes the need to bring together representatives of the IT department and business organization in a single ""community of purpose"" in order to achieve effective management of IT risk. It proposes that this is best done through the adoption of a six-layer model of integrated IT risk management that hinges on effective risk analysis and ranges between threat detection and prevention and overall strategic direction. The importance of risk analysis is discussed in relation to an information assurance risk management model. The paper also proposes a four-level reporting structure for each of the six control layers in order to deliver IT risk management reports that are timely, relevant and appropriate for key stakeholders from operational staff to the Chief Executive. © 2007 CRL Publishing Ltd.","Analysis; Controls; Management; Modelling; Organization; Reporting; Risks; Strategy","Data structures; Information management; Risk management; Societies and institutions; Control layers; Stakeholders; Information theory"
"Guangzhao C.; Limin Q.; Yanfeng W.; Xuncai Z.","Guangzhao, Cui (16177082500); Limin, Qin (21834204300); Yanfeng, Wang (6505943173); Xuncai, Zhang (16551540500)","16177082500; 21834204300; 6505943173; 16551540500","Information security technology based on DNA computing","2007","35","10.1109/IWASID.2007.373746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548829106&doi=10.1109%2fIWASID.2007.373746&partnerID=40&md5=f538bb72e1d910ef9d377f3aae0fca16","DNA computing is a new method of simulating biomolecular structure of DNA and computing by means of molecular biology technological computation. It introduces a fire-new data structure and calculating method, providing a new way for solving the NP-complete problem. It is a new computational method by harnessing the enormous parallel computing ability and high memory density of bio-molecules, which brings potential challenges and opportunities to traditional cryptography. DNA cryptography is a new field of cryptography arising with DNA computing research in recent years. It can realize several security technologies such as Encryption, Steganography, Signature and Authentication by using DNA molecular as information medium. We firstly introduce the basic idea of DNA computing, and then discuss the information security technology in DNA computing.","DNA; DNA computing; DNA-based cryptography; Information security technology","Authentication; Biomolecules; Computational complexity; Cryptography; Data structures; DNA; Parallel processing systems; Problem solving; Security of data; Computational method; DNA computing; DNA-based cryptography; Steganography; Bioinformatics"
"Meng X.-Y.; Zhang G.-W.; Liu C.-Y.; Kang J.-C.; Li H.-S.","Meng, Xiang-Yi (15762925700); Zhang, Guang-Wei (13604766600); Liu, Chang-Yu (36625873400); Kang, Jian-Chu (7404516907); Li, He-Song (56076955200)","15762925700; 13604766600; 36625873400; 7404516907; 56076955200","Research on subjective trust management model based on cloud model","2007","33","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547641236&partnerID=40&md5=c06d0fd3817514d9949ac0c566d3b5dc","Trust management model is fundamental for information security in open networks. A formalism method for subjective trust use cloud model was proposed which was the transforming model between qualitative and quantitative. The exploration of uncertainty and fuzziness characters which was always considered by two internal properties of trust provided a step in the direction of proper understanding and definition of human trust. The qualitative reasoning mechanisms of trust cloud were given to enable trust-based decisions.","Cloud model; Open network; Qualitative reasoning; Subjective trust",""
"Trimberger S.","Trimberger, Steve (6603910495)","6603910495","Trusted design in FPGAs","2007","71","10.1109/DAC.2007.375042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547294309&doi=10.1109%2fDAC.2007.375042&partnerID=40&md5=cd1b194524068c8dfd4bc34add466c3a","Using FPGAs, a designer can separate the design process from the manufacturing flow. Therefore, the owner of a sensitive design need not expose the design to possible theft and tampering during its manufacture, dramatically simplifying the process of assuring trust in that design. Modern FPGAs include bitstream security features that turn the fielded design trust problem into an information security problem, with well-known cryptographic information security solutions. The generic nature of the FPGA base array allows the validation expense to be amortized over all designs targeted to that base array. Even the task of checking design tools is simplified by using non-destructive checks of the FPGA design. Copyright 2007 ACM.","Cryptography; FPGA; Trusted design","Design for testability; Information analysis; Nondestructive examination; Security of data; Security systems; Cryptographic information security solutions; FPGA base arrays; Trusted design; Field programmable gate arrays (FPGA)"
"Mukosaka S.; Koike H.","Mukosaka, Shinichi (17434959800); Koike, Hideki (7202758799)","17434959800; 7202758799","Integrated visualization system for monitoring security in large-scale local area network","2007","8","10.1109/APVIS.2007.329273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547381069&doi=10.1109%2fAPVIS.2007.329273&partnerID=40&md5=81f390ad034498c2a010df5ba99a0a7a","In monitoring security of enterprise or campus networks, detecting attacks from internal network to external network is becoming more and more important. After detecting such attacks, finding the location of the target PC is sometimes needed. This paper describes a visual security monitoring system for large-scale local area network. The system integrates three information, logical, temporal, and geographical information, in one 3-D visualization. The system also provides effective interaction capabilities and filtering mechanism. IDS logs obtained at the computer center of our university were visualized, and typical examples such as botnet activities and SSH brute force attack were discussed. © 2007 IEEE.","Information security; Information visualization; Intrusion detection; Local area network","Computer crime; Large scale systems; Local area networks; Monitoring; Security of data; Information visualization; Integrated visualization system; Visual security monitoring system; Visualization"
"Tao H.; He D.","Tao, Hongcai (16837655900); He, Dake (7403049057)","16837655900; 7403049057","Message block design of attack-resistant security protocol based on environment binding","2007","0","10.1109/IWASID.2007.373735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548814992&doi=10.1109%2fIWASID.2007.373735&partnerID=40&md5=2b06ae39a57a2d08e9f818db57bcfd09","By analyzing current design methods of the security protocols and the replay attacks on the security protocols, a building approach for the message blocks of attack-resistant security protocols is proposed based on the environment binding idea. Firstly, the environment parameters and their values are defined. Then, the building method of the message blocks is described, and the attack-resistant abilities of this approach are analyzed. Finally, an application using the approach is given. It is shown that the security protocols applying this approach can avoid replay attacks and some other types of attacks.","Attack-resistant; Environment binding; Information security; Message block; Security protocol","Network protocols; Security systems; Systems analysis; Attack-resistant; Environment binding; Message block; Security protocol; Security of data"
"Berghel H.","Berghel, Hal (7004261563)","7004261563","Better-than-nothing security practices","2007","7","10.1145/1278201.1278222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547422432&doi=10.1145%2f1278201.1278222&partnerID=40&md5=133d7275085c6810615bac037cb66c44","There are a number of different digital security models that are recommended by professionals and organizations in the information security business. Time-based security, principle of least privilege, defense-in-depth, baseline security, perimeter hardening, intrusion detection, and intrusion prevention are some important factors that should be kept in mind while business. There are organizations that promote specific security standards such as the Control Objectives for Information and related Technology (COBIT), the Federal Information System Controls Audit Manual (FISCAM), the Certified Information Systems Auditors (CISA), and the BSI 7799/ISO 17799/ISO 27001 standards for best practices. These standards map to government legislation or mandates such as Sarbanes-Oxley (SOX), Gramm-Leach-Bliley (GLB), the Health Insurance Portability and Accountability Act (HIPAA), and the Federal Information Security Management Act (FISMA) to provide standards by means of compliance.","","Codes (symbols); Computer software portability; Information systems; Laws and legislation; Societies and institutions; Control Objectives for Information and related Technology (COBIT); Federal Information System Controls Audit Manual (FISCAM); Security practices; Security standards; Security of data"
"","","","Ghost in the virtual machine","2007","1","10.1109/MSP.2007.83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547972605&doi=10.1109%2fMSP.2007.83&partnerID=40&md5=08ed4530d7d943a65b1d53de1db0aac2","Technological advancements that have made virtualization software available for low-cost computer equipment and offer significant cost advantages have moved many organizations to adopt virtualization technologies as a key component of their IT strategy. The demand for software development environments to support multiplatform interoperability and portability has highlighted the advantages of applying virtualization concept to high-level programming languages. A virutal machine monitor (VMM), a system required to implement a generic VM environment, should be able to manage the system's resources, allocating resources to virtualized programs and then requiring control of them as needed. A VMM should also offer a virtual environment that is essentially identical to the real environment for which existing programs are designed. Virtuliazation is also proving to be a promising technology to address information security needs.","","Computer software portability; High level languages; Interoperability; Security of data; Virtual machines; Virutal machine monitor (VMM); Virtual reality"
