"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Feng D.; Qin Y.; Wang D.; Chu X.","Feng, Dengguo (7401981154); Qin, Yu (55684694000); Wang, Dan (57198728982); Chu, Xiaobo (35751434700)","7401981154; 55684694000; 57198728982; 35751434700","Research on trusted computing technology","2011","51","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052675629&partnerID=40&md5=6c4168f279892aa27dbc7630214b3c3a","Trusted computing, as a novel technology of information security, has become an important research area of information security. TCG comprised of the international IT giants has published a series of trusted computing specifications to promote the comprehensive development of the trusted computing technology and industry, and the core specifications have been accepted as international standardization by ISO/IEC. In academia, the research institutions at home and abroad study the trusted computing technology in depth and have gained rich achievements. In China, the independent trusted computing standard infrastructure is founded with the core of TCM on the basis of the independent cryptography algorithms, forming the whole trusted computing industry chains, which breaks the monopolization of the trusted computing technology and industry by the international IT giants. With the rapid development of trusted computing field, there are still lots of problems on the key technologies to be solved, and the related research has been done in succession recently. This paper comprehensively illustrates our research results on trusted computing technology. Beginning with establishing the trust of the terminal platforms, we propose a trustworthiness-based trust model and give a method of building trust chain dynamically with information flow, which ensure the real time and security protection of the trust establishment to some extent. Aiming at the security and efficiency problems of the remote attestation protocols, we propose the first property-based attestation scheme on bilinear map and the first direct anonymous attestation scheme based on the q-SDH assumption from the bilinear maps. In trusted computing testing and evaluation, we propose a method of generating test cases automatically with EFSM, and from the method develop a trusted computing platform testing and evaluation system which is the first to be applied in China practically.","Remote attestation; TCM; TPM; Trust chain; Trusted computing; Trusted computing testing and evaluation","Automatic test pattern generation; Industry; Network security; Research; Societies and institutions; Specifications; Remote attestation; TCM; TPM; Trust chain; Trusted computing; Information technology"
"Mitropoulos D.; Karakoidas V.; Louridas P.; Spinellis D.","Mitropoulos, Dimitris (36886013800); Karakoidas, Vassilios (15042567000); Louridas, Panagiotis (17343724600); Spinellis, Diomidis (35566637400)","36886013800; 15042567000; 17343724600; 35566637400","Countering code injection attacks: A unified approach","2011","9","10.1108/09685221111153555","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960820130&doi=10.1108%2f09685221111153555&partnerID=40&md5=c59afc5580dcc719a5601d4d1e87dad5","Purpose - The purpose of this paper is to propose a generic approach that prevents a specific class of code injection attacks (CIAs) in a novel way. Design/methodology/approach - To defend against CIAs this approach involves detecting attacks by using location-specific signatures to validate code statements. The signatures are unique identifiers that represent specific characteristics of a statement's execution. The key property that differentiates the scheme presented in this paper is that these characteristics do not depend entirely on the code statement, but also take into account elements from its execution context. Findings - The approach was applied successfully to defend against attacks targeting structured query language (SQL), XML Path Language and JavaScript with positive results. Originality/value - Despite many countermeasures that have been proposed the number of CIAs has been increasing. Malicious users seem to find new ways to introduce compromised embedded executable code to applications by using a variety of languages and techniques. Hence, a generic approach that defends against such attacks would be a useful countermeasure. This approach can defend attacks that involve both domain-specific languages (e.g. SQL) and general purpose languages (e.g. JavaScript) and can be used both against client-side and server-side attacks. © 2011 Emerald Group Publishing Limited. All rights reserved.","Computer crime; Computer security; Data security; Information security; Internet security; Security","Computer crime; Problem oriented languages; Query languages; Code injection attacks; Design/methodology/approach; Detecting attacks; Domain specific languages; Executable codes; Execution context; General purpose languages; Generic approach; Internet security; Javascript; Security; Structured query languages; Unified approach; Unique identifiers; XML path languages; Network security"
"Weiss J.","Weiss, Joe (12143340200)","12143340200","Protecting ICSs from electronic threats, Part 2","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051992776&partnerID=40&md5=d65aeb88ad9fbb7b1b62c9ce39d5aa5d","Several measures that need to be followed to address industrial control systems (ICS) security issues are presented. ICS cybersecurity is an interdisciplinary field covering computer science, networking, public policy and engineering control system theory and applications. The US Department of Homeland Security and Lawrence Livermore National Laboratory are developing an ICS security curriculum at the policy level, but there is still a need to develop the technical curriculum. The US Department of Energy funded a project in 2004 that helped establish its Computer Emergency Response Team (CERT) for the energy industry's control systems, and this has been expanded to include other industries as the Industrial Control System (ICS) CERT. The ICS-CERT would collect and process cybersecurily reports for ICS end users, distribute alerts and recommendations, develop and disseminate best practices and training on countermeasures, and analyze new data to support existing activities and form responses to new threats.","","Computer control systems; Control theory; Curricula; Industry; Computer emergency response teams; Cyber security; End users; Energy industry; Engineering control systems; Industrial control systems; Interdisciplinary fields; Lawrence livermore national laboratories; Policy level; Security curriculum; Security issues; US Department of Energy; US Department of Homeland Security; Intelligent control"
"Biswas T.K.","Biswas, Tushar Kumar (37017050500)","37017050500","Data and information theft in e-commerce, jurisdictional challenges, related issues and response of Indian laws","2011","6","10.1016/j.clsr.2011.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960895924&doi=10.1016%2fj.clsr.2011.05.009&partnerID=40&md5=522e15d5643b8c4e1b679fc734faa637","Data and information constitute a valuable resource both for the companies in general and individuals in specific. The traditional paper based transaction has been replaced by electronic transaction and now a day's most of the valuable data and information's are stored in electronic medium. Therefore data and information security have become a matter of great concern for every agencies acting on faith of e-transaction. In India there remains an added significance owing to the fact that a growing number of companies seek more centralized and less expensive methods of processing information, they're turning to offshore outsourcing to fulfill many of their business and human resources processes. Data theft is not in itself a new concept, but has become an increasingly important issue in the digital age. The new mode of communication, its malleability, transmissibility, networking capacity, affect our lives in many and sometimes surprising ways, it requires that we find new legal solutions for new social questions. © 2011 Tushar K. Biswas. Published by Elsevier Ltd. All rights reserved.","Data theft; e-commerce; Hacking; Jurisdictional challenges; Property; Unauthorized access","Communication; Computer crime; Crime; Electronic commerce; Personal computing; Data and information; Data thefts; Digital age; Electronic medium; Electronic transaction; Jurisdictional challenges; Legal solutions; Offshore Outsourcing; Paper-based transactions; Property; Unauthorized access; Security of data"
"Park Y.; Gates S.C.; Teiken W.; Chari S.N.","Park, Youngja (55947977200); Gates, Stephen C. (57213020945); Teiken, Wilfried (14034670600); Chari, Suresh N. (7005685309)","55947977200; 57213020945; 14034670600; 7005685309","System for automatic estimation of data sensitivity with applications to access control and other applications","2011","4","10.1145/1998441.1998464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960198425&doi=10.1145%2f1998441.1998464&partnerID=40&md5=464a20ed0e5e83838c7793e8d1a6840a","The Enterprise Information Security Management (EISM) system aims to semi-automatically estimate the sensitivity of enterprise data through advanced content analysis and business process mining. We demonstrate a proof-of-concept of EISM that crawls all the files in a personal computer and estimates the sensitivity of individual files and the overall sensitivity level of the computer. The system can identify 11 different personally identifiable information (PII) types and 11 sensitive data categories, and estimate data sensitivity based on the identified sensitive information in the data. Furthermore, the tool produces the evidences of the discovered sensitive information including the surrounding context in the document to help users understand what kinds of sensitive information are stored in their computer. The evidences allow users can easily redact the sensitive information or move it to a more secure location. Thus, this system can be used as a privacy enhancing tool as well as a security tool. © 2011 ACM.","Data Leakage Protection; Data Sensitivity; Data-centric Security","Access control; Estimation; Personal computers; Security systems; Automatic estimation; Business Process; Content analysis; Data centric; Data leakage; Data Sensitivity; Enterprise data; Information security managements; Other applications; Personally identifiable information; Proof of concept; Secure location; Security tools; Sensitive datas; Sensitive informations; Information management"
"Qiu J.","Qiu, Jianlin (54905893700)","54905893700","The security and prevention of e-commerce in China","2011","0","10.1007/978-3-642-21411-0_26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960386498&doi=10.1007%2f978-3-642-21411-0_26&partnerID=40&md5=ae09ef78851b2bf15d45a280293b2f55","The security of e-commerce is a complex and systematic project which should be safeguarded from technical and legislative perspective as well as other aspects so that various types of problems regarding e-commerce will be regulated. This paper discussed the security issues existing in the applications of e-commerce, and carried out analysis on the security techniques of e-commerce. © 2011 Springer-Verlag.","e-commerce; information security; security issues; security of network protocol","Computer science; Electronic commerce; Network security; Security issues; security of network protocol; Network protocols"
"Zuo S.; Chen G.; Ding Y.; Wang X.","Zuo, Shuangyong (42162478300); Chen, Guangxi (7407504253); Ding, Yong (57225870840); Wang, Xiangling (38362493300)","42162478300; 7407504253; 57225870840; 38362493300","A subjective trust model based on Fuzzy neartude","2011","1","10.1109/NCIS.2011.81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961135629&doi=10.1109%2fNCIS.2011.81&partnerID=40&md5=dd9b8d30408ad16658c385bef66e23c2","Trust is an important guarantee for information security. According to the uncertainty and dynamic nature of the subjective trust evaluation, it is difficulty to describe the subjective trust with precise language. In this paper, the weight index of factors was quantified by Analytic Hierarchy Process (AHP). In view of fuzzy set corresponding with subordinate function, imitating the normal distribution function in probability theory, a subjective trust model based on fuzzy neartude was proposed. Finally, example analyses verify that the presented approach is feasible and effective. © 2011 IEEE.","AHP; comprehensive evaluation; fuzzy neartude; normal distribution function; subjective trust","Distribution functions; Function evaluation; Fuzzy sets; Hierarchical systems; Network security; Normal distribution; AHP; Comprehensive evaluation; Dynamic nature; fuzzy neartude; Probability theory; Subjective trust; Subjective trust model; Subordinate function; Fuzzy set theory"
"Bylica W.; Ksiezopolski B.","Bylica, Wojciech (44861050900); Ksiezopolski, Bogdan (16307367100)","44861050900; 16307367100","On scalable security audit for web application according to ISO 27002","2011","2","10.1007/978-3-642-21771-5_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960321653&doi=10.1007%2f978-3-642-21771-5_31&partnerID=40&md5=0fdb87c7e26abfd6d7c3a8577306c0dd","The security audit is the process of checking compliance of the IT systems with information security managements system policy. The IT audit process according to full ISO 27002 standard is very complex issue. In this article we introduce the guidelines that point out which parts of ISO 27002 are selected for creating role based questionnaires which are used to check web application standard compliance. We present the process of formal questionnaire ordering method for web application security audit. The presented process scales security issues depending on the asset character. © 2011 Springer-Verlag.","audit methodology; security audit; security standards; web application security","Information management; Regulatory compliance; Security of data; Standards; Surveys; Telecommunication networks; User interfaces; audit methodology; Information security managements; IT audit; IT system; Role-based; Security audit; Security issues; Security standards; WEB application; Web application security; World Wide Web"
"Luo W.; FeiGao; Zhou X.","Luo, Wanwen (39863332200); FeiGao (45461151200); Zhou, Xueguang (55628573450)","39863332200; 45461151200; 55628573450","Survey of keyword filtering for anti-active jamming in Chinese","2011","0","10.4028/www.scientific.net/AMR.268-270.1701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960474079&doi=10.4028%2fwww.scientific.net%2fAMR.268-270.1701&partnerID=40&md5=660597a00d1c353245d0d984d012f681","This paper made an induction from case of keyword filtering based on anti-active jamming in Chinese. The main work was summarized related works of current situation and technology level, and then analyzed existed problems for traditional information filtering, at last was the trend of forecasting for keyword filtering based on anti-active jamming in Chinese. © (2011) Trans Tech Publications, Switzerland.","Active jamming in Chinese; Content security; Information filtering; Information security","Materials science; Security of data; Active jamming in Chinese; Content security; Current situation; Information filtering; Keyword filtering; Jamming"
"Hershey P.C.; Silio C.B.","Hershey, Paul C. (6603916432); Silio, Charles B. (7003392051)","6603916432; 7003392051","Monitoring and management approach for cyber security events over complex systems","2011","1","10.1109/SYSCON.2011.5929036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960587752&doi=10.1109%2fSYSCON.2011.5929036&partnerID=40&md5=69c4efda68ceda9bea090bedc6aaadcd","DoD, agency and commercial operations centers that manage complex enterprise systems face the problem of protecting both the systems and the data they carry against cyber attacks while, at the same time, providing high quality end-to-end services that meet service level agreements and help ensure mission success. Presently there exists no comprehensive tool suite that encompasses the procedures, methods, and policies to provide an effective enterprise cyber security monitoring and management solution. This paper provides a basis from which to fill that void by introducing a new framework for monitoring and managing cyber security events in complex systems. We demonstrate application of this framework using several realistic scenarios. © 2011 IEEE.","Communications Systems; Complex Systems; Cyber Security; Enterprise Systems; Information Assurance; Monitoring and Response; Network Centric; Network Management","Computer crime; Network management; Quality of service; Security of data; Communications systems; Cyber security; Enterprise Systems; Information assurance; Network Centric; Information management"
"Lin F.Y.-S.; Yen H.-H.; Chen P.-Y.; Wen Y.-F.","Lin, Frank Yeong-Sung (8338455600); Yen, Hong-Hsu (7102476671); Chen, Pei-Yu (55490212700); Wen, Ya-Fang (38962195500)","8338455600; 7102476671; 55490212700; 38962195500","Network defense strategies for maximization of network survivability","2011","0","10.1007/978-3-642-21822-4_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960506595&doi=10.1007%2f978-3-642-21822-4_14&partnerID=40&md5=dc6e24151b7641dd3473045c424fde0f","The Internet has brought about several threats of information security to individuals and cooperates. It is difficult to keep a network completely safe because cyber attackers can launch attacks through networks without limitations of time and space. As a result, it is an important and critical issue be able to efficiently evaluate network survivability. In this paper, an innovative metric called the Degree of Disconnectivity (DOD) is proposed, which is used to evaluate the damage level of the network. A network attack-defense scenario is also considered in this problem, in which the attack and defense actions are composed by many rounds with each round containing two stages. In the first stage, defenders deploy limited resources on the nodes resulting in attackers needing to increase attack costs to compromise the nodes. In the second stage, the attacker uses his limited budget to launch attacks, trying to maximize the damage of the network. The Lagrangean Relaxation Method is applied to obtain optimal solutions for the problem. © 2011 Springer-Verlag.","Degree of Disconnectivity; Information System Survivability; Lagrangean Relaxation; Mathematical Programming; Network Attack and Defense; Optimization; Resource Allocation","Industrial engineering; Intelligent systems; Launching; Mathematical programming; Network security; Critical issues; Cyber attackers; Damage level; Disconnectivity; Information System Survivability; Lagrangean Relaxation; Lagrangean relaxation methods; Network Attack and Defense; Network defense; Network survivability; Optimal solutions; Two stage; Computer crime"
"Chikh A.; Abulaish M.; Nabi S.I.; Alghathbar K.","Chikh, Azeddine (55400645200); Abulaish, Muhammad (6505934038); Nabi, Syed Irfan (36716527300); Alghathbar, Khaled (56022895300)","55400645200; 6505934038; 36716527300; 56022895300","An ontology based information security requirements engineering framework","2011","12","10.1007/978-3-642-22339-6_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960150722&doi=10.1007%2f978-3-642-22339-6_17&partnerID=40&md5=afcf2547e7cea5670d956b26243e09d9","Software Requirement Specification (SRS) is frequently evolving to reflect requirements change during project development. Therefore, it needs enhancement to facilitate its authoring and reuse. This paper proposes a framework for building a part of SRS related to information security requirements (ISRs) using ontologies. Such a framework allows ensuring ISRs traceability and reuse. The framework uses three kinds of generic ontologies as a solution to this problem - software requirement ontology, application domain ontology, information security ontology. We propose to enhance SRS by associating the ISR with specific entities within ontologies. We aim to facilitate a semantic-based interpretation of ISRs by restricting their interpretation through the three previous ontologies. Semantic form is used to improve our ability to create, manage, and maintain ISRs. We anticipate that the proposed framework would be very helpful for requirements engineers to create and understand the ISRs. © 2011 Springer-Verlag.","Information security; software requirements engineering; Software requirements specification","Information management; Ontology; Requirements engineering; Semantics; Specifications; Application domains; Information security requirements; Ontology-based; Project development; Requirements change; Requirements engineers; Software requirement specification; Software requirements; Software requirements specification; Security of data"
"Yangli; Li Y.; Zheng L.","Yangli (43861944900); Li, Yeli (24080815000); Zheng, Liangbin (33867870100)","43861944900; 24080815000; 33867870100","Transparent encryption based on network file system filtering driver","2011","0","10.1109/ICEICE.2011.5777242","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959992319&doi=10.1109%2fICEICE.2011.5777242&partnerID=40&md5=f8a1e08fd58e085ca2fff3f0f1cf4b4c","This paper introduces the technology of transparent file encryption based on network file system filtering driver and how it works. The method can be used for confidential data of network File System transparent encryption and decryption, and ensure the information security of Network File System. File protected system software based on file system filter driver is security, efficacious, easycost, extensible, maintenance-free and device-independent. A method is given based on the operating system:windows 2000/xp. © 2011 IEEE.","filter driver; IRP; Network File System; Redirection; Transparent Encryption","Cryptography; Network security; Filter drivers; IRP; Network File System; Redirection; Transparent encryption; Windows operating system"
"Hsieh G.; Masiane M.M.","Hsieh, George (24174303300); Masiane, Moeti M. (42862073800)","24174303300; 42862073800","Towards an integrated embedded fine-grained information protection framework","2011","0","10.1109/ICISA.2011.5772354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960284803&doi=10.1109%2fICISA.2011.5772354&partnerID=40&md5=ee8be4d67f86ca45c2768d8b04247ade","To protect the security and privacy of sensitive digital information, it is often necessary to employ a variety of security mechanisms such as encryption, integrity control, authentication, and access control. This paper describes a framework that extends eXtensible Access Control Markup Language (XACML) for use as a container for embedding access control policy with the digital content in the same XACML document. The digital content can be further divided into multiple parts, each of which is encapsulated by its own access control policy. This integrated XACML policy and content document is further protected by using XML Encryption (XML-ENC) and XML Signature (XMLDSIG) mechanisms, as well as XML Key Management Specification (XKMS) for leveraging Public Key Infrastructure (PKI), all in support of the embedded and fine-grained structure. This framework and associated security mechanisms are designed primarily to facilitate the protection and sharing of sensitive information in transit and at rest, within and across organizational boundaries. This paper also describes a prototype implementation of the framework for feasibility study purpose. © 2011 IEEE.","Access control; Information security; XACML; XML digital signature; XML encryption; XML key management","Authentication; Electronic document exchange; Information dissemination; Information science; Public key cryptography; Security systems; XML; Access control policies; Digital contents; Digital information; Extensible access control markup languages; Feasibility studies; Fine-grained structure; Information protection; Integrity control; Multiple parts; Organizational boundaries; Prototype implementations; Public-key infrastructure; Security and privacy; Security mechanism; Sensitive informations; XACML; XACML policies; XML digital signature; XML encryption; XML key management; XML key management specifications; XML signature; Security of data"
"","","","Proceedings - 2011 International Conference on Network Computing and Information Security, NCIS 2011","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961131530&partnerID=40&md5=f210c50b7316c160920e87521391075a","The proceedings contain 184 papers. The topics discussed include: a dynamic access control scheme for outsourced database; a mandatory access control model based on concept lattice; a user access policy based on dynamic sensitivity label; an extensible framework for RBAC in dynamic ad-hoc coalitions; a new directed-threshold multi-signature scheme without trusted share distribution center; an active-passive security protection method for remote sensing image; an efficient certificateless signature scheme from bilinear parings; research of the automatic shrinking-film labeling machine based on the data bus; a divide-and-conquer system based neural networks for forecasting time series; a new approach to estimate RED parameters using global congestion notification; a novel hybrid method based on genetic algorithms and neural networks; advances in research of fuzzy C-means clustering algorithm; and configuration design and sizing optimization of a winged airship.","",""
"Abkowitz M.D.; Camp J.S.","Abkowitz, M.D. (55950901100); Camp, J.S. (55390241900)","55950901100; 55390241900","An application of enterprise risk management in the marine transportation industry","2011","4","10.2495/DMAN110201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960675753&doi=10.2495%2fDMAN110201&partnerID=40&md5=d541e6c6609c87102c2cfdb7b6aa8993","Establishing the current status and future direction of an organization's enterprise risk management (ERM) practice demands an ability to benchmark the existing level of performance and prioritize where risk mitigation actions are warranted. This requires a systematic and holistic approach that can identify and assess every ""reasonably foreseeable risk"", compare risks on a common basis for prioritization of ""hot spots"", and evaluate the effectiveness of candidate risk mitigation strategies. Designing and implementing a management tool that organizations can utilize for this purpose is challenging, given that it must be comprehensive in nature, yet easy to apply. This paper describes the development of such a tool and its subsequent application to a large marine transportation carrier. In this application, two separate ERM activities were undertaken; one focusing on a functional line of operations throughout the entire organization (information technology and cyber security), and the other involving all activities associated with a specific geographical region that serves as an operations hub. The resulting risk scenarios, assessments and candidate mitigation strategy evaluations are described and discussed. The paper also shares several lessons learned that are important for organizations interested in developing and applying ERM tools. These include how to overcome the challenges of: (1) structuring a framework for identifying enterprise risks and creating corresponding scenarios that are all inclusive, (2) creating an appropriate system for associating the likelihoods and consequences with various risk scenarios, and (3) developing a protocol to enable evaluation of the benefits and costs of potential risk mitigation strategies that are developed in response to those risks that have been deemed to warrant priority attention. Each of these challenges was encountered in the marine transportation carrier study. © 2011 WIT Press.","Cyber information security; Disaster management; Enterprise risk management; Hazard analysis; Marine transport; Risk assessment; Risk identification; Risk mitigation; Scenario analysis","Benchmarking; Disaster prevention; Disasters; Industry; Information technology; Rating; Risk assessment; Risk management; Risk perception; Security of data; Waterway transportation; Cyber information; Disaster management; Enterprise risk management; Hazard analysis; Marine transport; Risk identification; Risk mitigation; Scenario analysis; benchmarking; disaster management; geographical region; maritime transportation; mitigation; risk assessment; transportation infrastructure; Health risks"
"Kowtko M.","Kowtko, Marc (46761269000)","46761269000","Securing our nation and protecting privacy","2011","2","10.1109/LISAT.2011.5784236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960788400&doi=10.1109%2fLISAT.2011.5784236&partnerID=40&md5=ab4e3e69ccb642f58fd398f022b4ccaf","In recent times, our nation's network infrastructure has continually been under attack by hackers from around the globe. From career criminals to other government agencies outside the U.S., network attacks and intrusions are increasing. Their attacks including the 2009 Distributed Denial of Service (DDoS) attacks caused massive outages for website of government agencies [1]. Additionally, the 2010 and ongoing WikiLeaks attack led to catastrophic results that threaten U.S. diplomacy [2]. Unfortunately, the United State response has been slow and painstaking. In 2009, our nation faced a massive DDoS attack that caused many government websites that include White House, Department of Defense, Homeland Security, and the Federal Aviation Administrators to lose service. Approximately 60,000 infected computers were used to launch the attacks [3]. In addition, the 2009 DDoS attacks also targeted commerce and news media sites [4]. In response to these attacks, the Department of Defense and the Department of Homeland Security have increased their methods and resources to help secure our nation's infrastructure. This research will ask, if this is enough to secure the nation, and what other new technologies can these agencies employ to thwart the attacks? As much as our government is facing countless attacks, corporations and businesses have also faced attacks. Attacks including the2007 TJX Security Breach resulted in millions of credit card numbers and other confidential consumer information to be compromised [5]. In 2009, the Heartland Payment Systems followed resulting in 100 million credit cards being compromised [6]. Both cases, information was captured by hackers; it was distributed to illegal so called dump sites and trading forums in which confidential data ranging from PIN to social security numbers are traded online and distributed worldwide[7]. What new technologies can the corporate sector explore to secure consumers' information? Consumers' privacy has also been an issue for Information Security. In the United States, privacy laws have favored the corporate interest. Consumers' information is constantly distributed to other third party members without acknowledgement. In contrast, European laws have favored the individual by enforcing strict privacy laws that prevents the corporate sector to distribute information without acknowledgment [8]. This research will determine if these tough privacy laws better protect consumers' information from security breaches. If so, can they implement them here in the United States? As the number of attacks and security breaches continue to rise, we must act now to the growing demands of security. Our nation and its economy rely heavily on our information infrastructure; we must build the defenses that ensure confidentiality, integrity, and availability within our nation and its infrastructure. © 2011 IEEE.","cyber-attacks; DDoS; DoS; information security; malware; vulnerabilities","Crime; Data privacy; Network security; Personal computing; Security systems; Technology; Websites; Confidential data; Consumer information; Corporate sector; Credit cards; Cyber-attacks; DDoS; DDoS Attack; Department of Defense; Department of Homeland Security; Distributed denial of service attack; European laws; Federal aviation administrators; Government agencies; Government IS; Government websites; Growing demand; Home land security; Information infrastructures; Malwares; Network attack; Network infrastructure; News media; Payment systems; Privacy law; Security breaches; Social security numbers; State response; Third parties; vulnerabilities; White House; Computer crime"
"Hu Q.; Wang H.; Hu P.","Hu, Qi (43261544600); Wang, Hai (57196427865); Hu, Po (13805402500)","43261544600; 57196427865; 13805402500","Research on Interactive Network Platform of General Archives Education at university","2011","1","10.1109/ICEBEG.2011.5887156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960431550&doi=10.1109%2fICEBEG.2011.5887156&partnerID=40&md5=cdc591dd0292119f1faea3941c5d6c66","""The Interactive Network Platform is developed in the Support of a Dynamic Resource Repository of General Archives Education"" on the basis of exploring general archives education - a new field. This Network Platform is able to solve many problems arising in the new field, which are difficult to tackle with traditional methods. It consists of archives information integration system, archives user feedback system, archives information security system and general archives education resource repository. The diversified columns set up by employing IM, Blog, Wiki, Podcast, RSS, Social Book Marking, SNS, can give full play to the superiority of the Network Platform in terms of its dynamic development and interaction. © 2011 IEEE.","archive; dynamic resource repository; general education; interactive network platform; university","Electronic commerce; Government data processing; Information analysis; Security of data; User interfaces; archive; Dynamic development; Education resource; General education; Information integration system; interactive network platform; Network platforms; university; User feedback; Education"
"Xianghong M.; Xiaoli W.","Xianghong, Meng (45261671200); Xiaoli, Wang (57513807400)","45261671200; 57513807400","Research on the emergency response of E-government system","2011","0","10.1109/ICEBEG.2011.5882660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960422323&doi=10.1109%2fICEBEG.2011.5882660&partnerID=40&md5=68fe743177b2e43e01626beee9aa2344","Emergency Response is the important element and has a crucial meaning for ensuring the security of E-government in Information security assurance system. Firstly, the paper introduces tools and techniques, general work flow, and strategies of Emergency Response, then, analyzes the BIA of E-government, disaster recovery, summarization and learning. The paper presents strategies and offers some suggestions for research of network Emergency Response from three aspects, including emergency response, backup and recovery, and sum-up. © 2011 IEEE.","E-government system; Emergency response; Information security","Electronic commerce; Security of data; Disaster recovery; e-Government; E-government systems; Emergency response; Tools and techniques; Work-flows; Government data processing"
"Yang Y.; Yan L.","Yang, Yi (57192547001); Yan, Li (57198311963)","57192547001; 57198311963","Personalized design on bilingual teaching of computer science in Chinese universities","2011","0","10.1007/978-3-642-22418-8_57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960426189&doi=10.1007%2f978-3-642-22418-8_57&partnerID=40&md5=86254990f2cf7c2e310b6bb2f2a35187","With the ever increasing international exchange in IT industry, there is an urgent need for IT talented persons who not only have expertise but also are proficient in foreign languages to provide and promote bilingual teaching in Chinese universities, a practice which can both share excellent teaching resources and experience from abroad and cultivate high-quality international talent. However, there have been some problems. This paper analyzes the current problems in bilingual teaching in computer science and proposes a reform idea about personalized design in some aspects of bilingual teaching such as teaching, learning, evaluation, and assessment. The paper also describes various design points in the process. Furthermore, a bilingual teaching course in ""Information Security"" is provided as an example to give a detailed analysis of the specific implementation. © 2011 Springer-Verlag.","bilingual teaching; computer science; personalized design; teaching reform","Computer science; Design; Education computing; Information technology; Security of data; bilingual teaching; Chinese universities; Design points; Foreign language; High quality; International exchange; IT industry; personalized design; Teaching resources; Teaching"
"","","","Information Security and Cryptology - 6th International Conference, Inscrypt 2010, Revised Selected Papers","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960805273&partnerID=40&md5=b100751a0ea94b419f120c47d7025a2f","The proceedings contain 35 papers. The topics discussed include: new constructions of public-key encryption schemes from conjugacy search problems; online/offline identity-based signcryption revisited; error-free, multi-bit non-committing encryption with constant round complexity; a new practical key recovery attack on the stream cipher rc4 under related-key model; an efficient, parameterized and scalable S-box for stream ciphers; a family of binary threshold sequences constructed by using the multiplicative inverse; a generalization of verheul's theorem for some ordinary curves; on the combinatorial approaches of computing upper bounds on the information rate of secret sharing schemes; building oblivious transfer on channel delays; and variants of multicollision attacks on iterated hash functions.","",""
"Lu Y.; Gu J.; Liu Q.; Wang Y.; Zhao T.","Lu, Yanru (55506674800); Gu, Jianhua (7403129791); Liu, Qiurang (14030235600); Wang, Yunlan (10039272000); Zhao, Tianhai (36618532400)","55506674800; 7403129791; 14030235600; 10039272000; 36618532400","Two-level trust federation model for cross-domain environment","2011","1","10.1109/NCIS.2011.150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961163280&doi=10.1109%2fNCIS.2011.150&partnerID=40&md5=0454ceed08a410c9e62b160a95f0feae","Under distributed environment, Resources are located in different security domains. The cross-domain network application pattern is formed to access cross-domain resource, which is adapted to industry application and become widely-used network scheme. Therefore, it is necessary to build a loose and scalable dynamic trust federation, which requires the establishment of trust relationship between various entities. Through a study of trust mechanism, this paper divides entity into two parts including inner-domain and inter-domain and presents a two-level trust federation model in a cross-domain environment. And based on this model, this paper realizes the trust establishment and trust management for different security domains. Meanwhile, this paper describes the problem of privacy protection, information security, access control and federation evaluation in the model. The dynamic trust federation model achieves the trust interaction among different entities. It can expand the trust function of SAML components in real application while realizes the two-level trust federation model, which is called trust-based SAML framework (TBSF). At the same time, TBSF achieve cross-domain access in industrial collaborative design and application. © 2011 IEEE.","dynamic federation; privacy protection; SAML component; trust management; two-level trust federation model","Access control; Industrial applications; Cross-domain; Distributed environments; Federation models; Industrial collaborative design; Industry applications; Inter-domain; Network applications; Network scheme; privacy protection; Problem of privacy; Real applications; SAML component; Security domains; Trust establishment; trust management; Trust mechanism; Trust relationship; Network security"
