"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Allen M.L.","Allen, M.L. (7404105759)","7404105759","Image and report distribution on the Internet.","1996","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030137383&partnerID=40&md5=ecb17794881563a15f0ba5cd43877637","The Internet links together millions of computers to share a wide variety of information--words, sounds and images--which makes it ideally suited for applications in diagnostic imaging departments. Timely availability of patient information is critical to patient care. In the form of a report, image or both, information is the final product of every imaging department. Internet applications can allow physicians easy access to and review of patient information. Many imaging departments already have the basic components of Internet technology in place, which may include an existing image distribution network. At the University of Kansas Medical Center (UKMC), we had a good network base and digital digitation and distribution system, but had not found an appropriate PACS for image distribution and display. When a home page was designed for the radiology department at UKMC, it was intended for report distribution. However, we quickly discovered that it could also function as a low-cost/low-resolution image distribution system. Before making confidential patient information accessible on the Internet, appropriate information security requirements must be in place. At UKMC, access is strictly controlled through the medical records department. Programmers in the radiology department at UKMC are also using the Internet to develop applications for on-line review, editing and electronic signature. Early experience with the Internet as a basis for radiology image and report distribution has been extremely successful and popular with referring physicians at UKMC.","","Academic Medical Centers; Computer Communication Networks; Computer Security; Computer Systems; Confidentiality; Hospital Distribution Systems; Humans; Interdepartmental Relations; Kansas; Medical Records Systems, Computerized; Models, Organizational; Radiology Department, Hospital; Radiology Information Systems; article; computer network; computer security; computer system; confidentiality; hospital information system; hospital management; human; medical record; nonbiological model; organization and management; public relations; radiology department; United States; university hospital"
"","","","International Conference on the Theory and Applications of Cryptology and Information Security, ASIACRYPT 1996","1996","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955572439&partnerID=40&md5=33502a11d8dde2da3bcb657d2c570b0b","The proceedings contain 34 papers. The special focus in this conference is on Discrete Log Based Systems and Efficient Algorithms. The topics include: A message recovery signature scheme equivalent to DSA over elliptic curves; cryptographic protocols based on real-quadratic A-fields; authenticated multi-party key agreement; cryptography and the internet; generating standard DSA signatures without long inversion; hash functions based on block ciphers and quaternary codes; generalized feistel networks; on applying linear cryptanalysis to IDEA; a multi-recastable ticket scheme for electronic elections; some remarks on a receipt-free and universally verifiable mix-type voting scheme; observations on non-repudiation; on the efficiency of one-time digital signatures; a hidden cryptographic assumption in no-transferable identification schemes; electronic money and key management from global and regional points of view; limiting the visible space visual secret sharing schemes and their application to human identification; towards characterizing when information-theoretic secret key agreement is possible; key sharing based on the wire-tap channel type II concept with noisy main channel; generalization of higher order SAC to vector output boolean functions; on the correlation immune functions and their nonlinearity; provably secure blind signature schemes; cost-effective payment schemes with privacy regulation; mis-representation of identities in E-cash schemes and how to prevent it; the validation of cryptographic algorithms; convertible group signatures; on the risk of disruption in several multiparty signature schemes and correlation attacks on cascades of clock controlled shift registers.","",""
"Spafford Gene; Garfinkel Simson","Spafford, Gene (6701320488); Garfinkel, Simson (36867821700)","6701320488; 36867821700","One forgotten threat: Excerpts from `Practical UNIX and Internet Security'","1996","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030089251&partnerID=40&md5=ea3304ed52fbb61c814f741aa3141464","One edition of Practical Unix and Internet Security by Simpson Garfinkel and Gene Spafford is a must read for information security professionals responsible for the availability, reliability, integrity and confidentiality of information systems in a rapidly evolving computing environment. It contains 27 exhaustive chapters on every aspect of computer security from cryptography to personnel security as well as extensive appendices, including a thorough UNIX security checklist. Brief excerpts from Chapter 12 of this paper entitled `Physical Security' are presented.","","Computer architecture; Cryptography; Data communication systems; Fault tolerant computer systems; Hard disk storage; Optical cables; Personal computers; Printers (computer); Radio communication; Telecommunication networks; UNIX; Wide area networks; Backup encryption; Electronic eavesdropping; Internet; Security of data"
"Lundgren P.-A.; Wisser C.","Lundgren, P.-A. (7006155877); Wisser, C. (19537556700)","7006155877; 19537556700","Functional requirements for IT support for nursing information systems integrated in electronic healthcare record systems (EHCRS)","1997","0","10.3233/978-1-60750-890-8-337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031310087&doi=10.3233%2f978-1-60750-890-8-337&partnerID=40&md5=65a5f3212a458395ecf7b7dc0bad914a","This paper focuses on the functional requirements that support the activities performed by healthcare professionals, i.e. functions performed in the healthcare enterprise which result in requirements for IT support. The emphasis is on IT support for nursing activities as a part of general IT support for the whole care process realized through EHCRS. We argue that a standard for functionality (including user interface and functions supporting information security) would benefit manufacturers by giving them a well-defined target to aim for and give purchasers and users of EHCRS a foundation on which to base their specifications. Quality would be enhanced by ensuring that all EHCRS contained a standard core functionality and were compliant with basic structural requirements. To get a comprehensive list of requirements to ensure that EHCRS with IT support for nursing activities serve as an aid to the process of care it is essential that nurses get directly involved in the process of defining the requirements. In this paper we also give some examples of requirements that are candidates for standardisation. © 1997, The authors.","","Confidentiality; Hospital Information Systems; Humans; Medical Records Systems, Computerized; Nursing Records; Systems Integration; User-Computer Interface; Medical computing; Security of data; User interfaces; Care process; Core functionality; Electronic healthcare records; Functional requirement; Health care professionals; It supports; Nursing information system; Structural requirements; computer interface; confidentiality; hospital information system; human; medical record; organization and management; review; system analysis; Nursing"
"De Ru W.G.; Eloff J.H.P.","De Ru, W.G. (6505971218); Eloff, J.H.P. (35608775600)","6505971218; 35608775600","Risk analysis modelling with the use of fuzzy logic","1996","48","10.1016/0167-4048(96)00008-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029718539&doi=10.1016%2f0167-4048%2896%2900008-9&partnerID=40&md5=ab97044f06de50f4fe1a237e15679f17","This paper presents a methodology for the modelling of the risk analysis process within a computing facility. Risk analysis, which refers to the study of exposures and their potential harm, is modelled with the use of fuzzy logic. Fuzzy logic techniques have proven to be very successful in a wide range of applications, with much commercial success. It is shown that these techniques also have substantial potential within the field of computer security and specifically within the field of risk analysis. Risk analysis is a complex task that entails the consideration of many parameters which are, more often than not, very difficult to quantify. Fuzzy logic presents a natural way of modelling these vaguenesses, while also ensuring that human creativity and intuitivity, which is an essential ingredient for successful risk analysis, remains present. The ability of a fuzzy system to explain its reasoning process is shown to have definite applicability within the field of risk analysis. Limitations in current risk analysis techniques are discussed, whereafter it is shown that fuzzy logic modelling techniques exhibit substantial potential in addressing these limitations. Copyright ©1996 Elsevier Science Ltd.","Fuzzy logic; Fuzzy sets; Information security; Risk analysis","Computers; Fuzzy sets; Information technology; Mathematical models; Risk assessment; Fuzzy logic modelling; Reasoning; Risk analysis; Security of data"
"Gritzalis D.","Gritzalis, Dimitris (7004051742)","7004051742","A baseline security policy for distributed healthcare information systems","1997","29","10.1016/S0167-4048(97)00009-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031373349&doi=10.1016%2fS0167-4048%2897%2900009-6&partnerID=40&md5=a0773c3c459c5ecc59a5297d13756aa5","In this paper, the need for identifying and analyzing the generic security characteristics of a healthcare information system is, first, demonstrated. The analysis of these characteristics is based upon a decision-support roadmap. The results from this profiling work are then analyzed in the light of the fact that more than 1000 accidental deaths happened due to computer system failures. As a result of this analysis, a set of recommendations is drawn up, leading to the development of a baseline security policy for healthcare institutions. Such a policy should be flexible enough to reflect the local needs, expectations and user requirements, as well as strict enough to comply with international recommendations. An example of such a baseline policy is then provided. The policy refers to a given security culture and has been based upon an abstract approach to the security needs of a healthcare institution. © 1997 Elsevier Science Ltd.","Healthcare Information Systems; Information security; Information security policy","Distributed computer systems; Health care; Management information systems; Public policy; Healthcare information systems; Security of data"
"Parker Donn B.","Parker, Donn B. (7403381465)","7403381465","Strategic values of information security in business","1997","14","10.1016/S0167-4048(97)80793-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031332150&doi=10.1016%2fS0167-4048%2897%2980793-6&partnerID=40&md5=4a0db626d92c299e806f9c6895475dcf","The author have presented some important strategic business values of information security that should motivate to achieve security standards of due care. Four strategic values of information security has emerged from his study and experiences from different large manufacturing companies. First, security enables information technology and information systems would be unusable without it. Second, it advances and differentiates the competitive positions of companies. Third, a demonstration of dedication to information security helps to enhance the public image of organizations. Finally, information security nurtures and helps retain the talent assets of a business.","","Competition; Information management; Information technology; Local area networks; Strategic planning; Strategic information; Trade secrets; Security of data"
"Eloff J.H.P.; Holbein R.; Teufel S.","Eloff, J.H.P. (35608775600); Holbein, R. (6507978386); Teufel, S. (6603823453)","35608775600; 6507978386; 6603823453","Security classification for documents","1996","13","10.1016/0167-4048(95)00023-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038871206&doi=10.1016%2f0167-4048%2895%2900023-2&partnerID=40&md5=de2b90c66bf07ea38aae3c8c8168d74a","Profitability of organizations is ultimately dependent on the effectiveness with which they exchange, gather, process, retrieve, link, control, share, manage and, above all, protect their data and information. All these processes, however, require that the right information be made available to the right person or persons at the right place and at the right time. Costly lessons learnt with regard to information security controls introduced over the past number of years made it abundantly clear that it was vital, especially in a commercial environment, circumspectly and discreetly to apply countermeasures for the protection of information. A widely used mechanism with which to determine appropriate and effective countermeasures for the protection of information is to classify the said information. Most modern organizations classify their transaction-based data, for example3, that information generated by orders and invoices, for the purposes of access control. The question that arises, however, is this: How many organizations classify their written communication, i.e. that contained in documents? All the information contained in documents represents the transaction-based data of an organization, and has a far more critical impact on its profitability than any other security factor. This paper has as its object the laying down of guidelines for the security classification of such documents. Documents are, by definition, mostly used as vehicles for the exchange of information not only within, but also between and among organizations. Important fundamentals on which this paper is based are as follows: the security requirements of specific categories of documents, the various processing stages of documents, such as draft and final, and the contents and structure of documents. In addition, the concept of information capability will be introduced. (The term ""information capability"" imports the ""amount"" of information added to the data already contained in a document by means of the structural properties of that document.) The model that will be devised on the strength of this paper will promote the consistent classification of documents and is intended for integration with commercial software products that command document processing capabilities, for example, document management systems and groupware.","Access control; Document security; Object classification",""
"Lichtenstein S.","Lichtenstein, Sharman (7006717659)","7006717659","Factors in the selection of a risk assessment method","1996","50","10.1108/09685229610130503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986166532&doi=10.1108%2f09685229610130503&partnerID=40&md5=8ee0414740fa79a20628275acfe6ba09","A risk assessment method is used to carry out a risk assessment for an organization’s information security. Currently, there are many risk assessment methods from which to choose, each exhibiting a variety of problems. For example, methods may take a long time to perform, may rely on subjective estimates for the security input data, may rely heavily on quantification of financial loss due to vulnerability, or may be costly to purchase and use. Discusses requirements for an ideal risk assessment method, and develops and evaluates factors to be considered in the selection method. Empirical research was carried out at two large, Australian organizations, in order to determine and validate factors. These factors should be of use to organizations in the evaluation, selection or development of a risk assessment method. Interesting conclusions are drawn about decision making in organizational information security. © 1996, MCB UP Limited","Assessment; Computer security; Disclosure; Information technology; Organizational decision making; Risk",""
"Halbert D.","Halbert, Debora (16309633200)","16309633200","Discourses of danger and the computer hacker","1997","41","10.1080/019722497129061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21944448888&doi=10.1080%2f019722497129061&partnerID=40&md5=a366ab85a0ea8101b7191a773a2bc1f4","This article argues that the hacker is constructed as an information deviant and that this image is helpful in providing rules for appropriate behavior in an information society. The hacker accounts in this article are designed to give the reader an understanding of the types of things being said about hackers. What is more important, however, is how these narratives are used to support a specific notion of property ownership and government secrecy. In making this argument, this article traces the development of the narrative about the hacker from harmless computer nerd to terrorist. © 1997 Taylor & Francis Group, LLC.","Hackers; Identity; Information security",""
"Finne T.","Finne, Thomas (6701805567)","6701805567","Information security implemented in: The theory on stock market efficiency, Markowitz's portfolio theory and Porter's value chain","1997","12","10.1016/S0167-4048(97)84641-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031332307&doi=10.1016%2fS0167-4048%2897%2984641-X&partnerID=40&md5=0f03e92a91966ed4ccbd882b0dc7314d","Porter's value chain has for several years been quite popular. I will deal with information security and Porter's value chain.Two other very interesting theories that I will put in relation to ISEC, are those of Markowitz's portfolio theory and the theory on stock market efficiency. Information security is a pioneering field and an area that is continously undergoing change. It can be of help to have a theoretical basis from where to approach the area, and, to a certain degree, an interdisciplinary approach is necessary to be able to handle the very large and difficult area of information security. Keywords: information security (ISEC), information security portfolio approach (ISPA), Markowitz's stock portfolio theory, Porter's value chain, stock market efficiency theory.","","Economics; Efficiency; Finance; Markowitz portfolio theory; Porter value chain; Stock market; Security of data"
"Menezes A.J.; Van Oorschot P.C.; Vanstone S.A.","Menezes, Alfred J. (7102139396); Van Oorschot, Paul C. (6603544383); Vanstone, Scott A. (6603861954)","7102139396; 6603544383; 6603861954","Handbook of applied cryptography","1996","8302","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944878354&partnerID=40&md5=ccb4dce98d2e2778ba50c0ab9bb6d7a0","Cryptography, in particular public-key cryptography, has emerged in the last 20 years as an important discipline that is not only the subject of an enormous amount of research, but provides the foundation for information security in many applications. Standards are emerging to meet the demands for cryptographic protection in most areas of data communications. Public-key cryptographic techniques are now in widespread use, especially in the financial services industry, in the public sector, and by individuals for their personal privacy, such as in electronic mail. This Handbook will serve as a valuable reference for the novice as well as for the expert who needs a wider scope of coverage within the area of cryptography. It is a necessary and timely guide for professionals who practice the art of cryptography. The Handbook of Applied Cryptography provides a treatment that is multifunctional: It serves as an introduction to the more practical aspects of both conventional and public-key cryptography It is a valuable source of the latest techniques and algorithms for the serious practitioner It provides an integrated treatment of the field, while still presenting each major topic as a self-contained unit It provides a mathematical treatment to accompany practical discussions It contains enough abstraction to be a valuable reference for theoreticians while containing enough detail to actually allow implementation of the algorithms discussed Now in its third printing, this is the definitive cryptography reference that the novice as well as experienced developers, designers, researchers, engineers, computer scientists, and mathematicians alike will use. © 1997 by Taylor & Francis Group, LLC.","",""
"Dwyer John","Dwyer, John (7401889193)","7401889193","Bugs may cost you, but burglars can bust you","1996","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030149877&partnerID=40&md5=52a3ed04a8446d07a2dfd07ec38d558e","Most information technology managers are becoming more adept at dealing with computer viruses. However, a hardware theft will cost them six to seven times the damage any virus can cause. Chip theft has a much faster growth rate and is more damaging to any business reliant on computer systems. Therefore, it is important that companies' information security policies cover much more than physical risk. Insurers also add that chip makers or computer manufacturers should do more to make chip theft less easy. There must be alarms for chip theft or an identity code that will prevent circulation of stolen chips in the black market.","","Computer viruses; Information technology; Security systems; Access control; Computer theft; Security of data"
"Vince J.","Vince, Judith (57191770232)","57191770232","Information security — protecting your assets","1996","0","10.1108/eb051416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992974854&doi=10.1108%2feb051416&partnerID=40&md5=df6eb1f980cb69efecc99bf178a78bd6","This paper will highlight the legal aspects of information security and copyright laws, as well as global networking, remote access, single sign-on and Internet security in an international environment. © 1996, MCB UP Limited","",""
"Katsikas S.; Gritzalis D.","Katsikas, S. (57200153283); Gritzalis, D. (7004051742)","57200153283; 7004051742","High level security policy guidelines","1996","4","10.3233/978-1-60750-875-5-57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887104727&doi=10.3233%2f978-1-60750-875-5-57&partnerID=40&md5=cac8191db59ddc44ad0463e1bb462f98","High Level Security Policies (HLSPs) are management instructions indicating how an organisation is to be run. They are the primary building blocks for any information security effort. In order to successfully install security in Information Systems operating in European Health Care Establishments (HCEs), a set of principles and guidelines must exist, which establishes both direction and management support. A HLSP should be used as a reference for a wide variety of information security and privacy activities which include establishment of user access privileges, performing risk analyses, conducting investigation of security and privacy threats, etc. It should also be considered as an essential part of the overall information policy of every HCE, which helps integrating the procedural aspects within the administrative organisation in the HCE. A HLSP refers primarily to two main actors, namely the acting subjects (patients, physicians, health informaticians, administrators, health care authorities, insurance companies, etc.) and the data objects that should be protected (medical records, communication data, etc.). The High Level Security Policy proposed herein should be fully adopted in order to be effective; moreover, conformance to its provisions should be made mandatory for all members of staff; special approval should be required when a HCE staff member wishes to take a course of action divergent from policy rules. It is worth noticing that even when a High Level Security Policy already exists, it is advisable to the management of the Health Care Establishment to periodically revisit it to see whether it should be modified or augmented. Security in Health Care Automated Information Systems can be conceptually viewed at four distinct levels of abstraction, namely generic principles (society and culture dependent); principles (administration dependent); guidelines (technology dependent) and measures (installation dependent). HLSPs address the two middle levels of abstraction, namely principles and guidelines. Hence, HLSPs depend on generic principles and must be complemented by measures. The HLSP, as it stands, defines the general approach that a Health Care Establishment should have towards implementing security. In other words, it states what should be done in order to implement security efficiently; it does not provide technical details on how to do this. These details can be found in the specialised technical guidelines developed within SEISMED. No formalised security levels have been considered in this document. Rather, the High Level Security Policy herein provides a set of mandatory conditions to ensure adequate security of personal information processed by Health Information Systems. The HLSP proposed herein was developed by a top-down approach. Specifically, principles were first derived as a result of: √ consulting, analysing and adapting relevant similar efforts of international bodies, including - inter alia - the CEC (Directives 287 and 288), the Council of Europe, the Organisation of Economical Co-operation and Development (DECD), the US Department of Health Automated Information Systems Security Program Handbook, etc. √ considering what the functional model of a 'secure' HCE should be. Secondly, guidelines were developed, by detailing principles. The end result is a set of nine principles and eighty seven guidelines. The HLSP was developed in three phases. The first phase aimed at providing the reference centres with an initial draft of the HLSP, based on: √ the results of an attitude survey among Health Care professionals in Europe; √ the results of Risk Analysis exercises conducted at the four hospitals acting as reference centres; √ the results of the analysis of existing and emerging data protection legislation throughout Europe; √ relevant international literature. The second phase consisted of the evaluation of the draft HLSP produced by the first phase by Health Care professionals, Health Informaticians and management. The third phase consisted of the evaluation of the draft HLSP by all SEISMED partners and resulted in the current document. The end result is a compromise between several different (but mostly fundamentally convergent) opinions expressed by project participants or external experts; nevertheless it is felt that this has not led into major internal inconsistencies or contradictions. It is also felt that the HLSP should undergo a further, lengthy period of implementation in several HCEs across Europe, so it can be verified, amended, or modified according to everyday practice. © 1996 The Authors.","","Abstracting; Felt; Health care; Health insurance; Health risks; Information management; Information systems; Information use; Laws and legislation; Medical computing; Risk analysis; Risk assessment; Security systems; Automated information; Department of healths; Health care professionals; Health information systems; Levels of abstraction; Personal information; Project participants; Technical guidelines; Security of data"
"Lee M.K.O.","Lee, Matthew K.O. (8547315000)","8547315000","IT outsourcing contracts: Practical issues for management","1996","53","10.1108/02635579610107684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030378916&doi=10.1108%2f02635579610107684&partnerID=40&md5=37832dfbcb6f00c1a3b0c2b5a472c888","Presents a practical and systematic overview of some key IT outsourcing contractual issues, exploring and high-lighting management implications where appropriate. Discusses issues such as service level, transfer of assets, staffing, pricing and payment, warranty and liability, dispute resolution mechanism, termination, intellectual property matters, and information security. Gives practical advice on pre-contractual negotiation and post-contractual management. By discussing these issues systematically from a management and practical perspective, contributes to bridging the gap between theory and practice and seeks to offer useful information to management considering IT outsourcing.","","Contracts; Industrial management; Information use; Management information systems; Security of data; Negotiation; Outsourcing; Post contractual management; Precontractual negotiation; Staffing; Transfer of assets; Information technology"
"","","","Information Security and Electronic Commerce","1997","0","10.1541/ieejjournal.117.365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024732940&doi=10.1541%2fieejjournal.117.365&partnerID=40&md5=a612caceed5c453aaec7dba9bccad8a8","[No abstract available]","",""
"Camera Riccardo; Yen David C.; Lee Sooun; Chou David C.","Camera, Riccardo (6602984854); Yen, David C. (7102471530); Lee, Sooun (7601392322); Chou, David C. (7101791573)","6602984854; 7102471530; 7601392322; 7101791573","Information superhighway: Current developments and future analysis","1996","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030354448&partnerID=40&md5=1914a6d1afc7d04e1c95abc90a18c574","Recent improvements in computer and communication technologies are now making possible further development and expansion of the information technology that today is known as the Information Superhighway (ISH). Ease of use and interactivity will be responsible for a number of new opportunities and services. This will be responsible for major changes in economic and business life, academia, and government. In order for the new network system to develop and improve, new technologies must be introduced and compatibility problems between different platforms and communication devices must be resolved in order to permit the necessary integration of the ISH system. Information security, privacy issues, and truthfulness of information exchanged must be resolved in order for the ISH to be successful.","","Computer networks; Economic and social effects; Security of data; Information superhighway (ISH); Information technology"
"Lin X.; Li H.; Zhang W.","Lin, Xuanxiong (7404512987); Li, Huaizu (8575711600); Zhang, Wenxiu (57192227319)","7404512987; 8575711600; 57192227319","Study and implementation of the virtual view in unix","1996","0","10.1016/s0360-8352(96)00273-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030388270&doi=10.1016%2fs0360-8352%2896%2900273-2&partnerID=40&md5=754c45f371b6b810d8242d926f0fa442","The security of information systems is important. protecting them from the viewpoint of methodology has become the critical task of their planners and implementers This article proposes a new idea about the virtual view based upon unix stemming from the usual view concept,analyzes the characteristics of the virtual view,and finally gives the way of realization of the virtual view.","Access Control; Information Security; View; Virtual view","Data acquisition; Database systems; Security of data; UNIX; Access control; Information systems; Virtual view; Information technology"
"Anon","Anon (1)","1","To attention of specialists-managers of plants","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031601698&partnerID=40&md5=cbe2d3902389526349519fc893eba29b","The 'Ekspo-Telekom' firm arranges the collective exposition of Russian operators and manufacturers of telecommunication systems of the International exhibition of telecommunication Tse Bit-99 (Germany 1998, March 18-24, Hannover). The exhibition includes the following topics: information technologies, telecommunication systems and means, computer networks, automated designing, consulting and services, lank technologies, technology of plastic cards, system of information security.","","Automation; Computer networks; Design; Exhibitions; Information technology; Telecommunication services; Automatic designing; Telecommunication systems"
"Stanberry B.","Stanberry, Ben (8717288800)","8717288800","The legal and ethical aspects of telemedicine. 2: Data protection, security and European law","1998","44","10.1258/1357633981931236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031602788&doi=10.1258%2f1357633981931236&partnerID=40&md5=457f93bd73419a325b0bb7fdccb03162","The electronic record may be subject to abuses that can be carried out on a large scale and cause great damage. A wide range of data protection and information security measures will need to be taken to ensure the quality and integrity of such records. A European Union directive was formally adopted in 1995 which sets the obligations of those responsible for data processing as well as a number of important rights for individuals. The responsible teleconsultant or medical officer, as the data controller, must make sure these measures are enforced. In the case of the transmission of medical records to another location, the original data controller may remain liable for abuses. But as different elements of the records are spread throughout the different departments of a hospital or across different geographical locations, it may become difficult to ascertain who is responsible for protecting and controlling what. To this end, the designation of liability by contractual means, between the hospitals and remote users of a telemedicine network, would be the clearest and most straightforward way of achieving uniformity and predictability in terms of the distribution of responsibility for data protection and security. © 1998, Royal Society of Medicine Press Limited. All rights reserved.","","Computer Security; Confidentiality; Ethics, Medical; European Union; Humans; Medical Records; Medical Records Systems, Computerized; Telemedicine; Health Care and Public Health; Legal Approach; computer security; confidentiality; European Union; Health Care and Public Health; human; Legal Approach; legal aspect; medical ethics; medical record; review; standard; telemedicine"
"Von Solms R.","Von Solms, Rossouw (55970955300)","55970955300","Driving safely on the information superhighway","1997","9","10.1108/09685229710168006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4244212052&doi=10.1108%2f09685229710168006&partnerID=40&md5=c58fa35c878f4d349b664dd930856151","Information technology (IT) has become part and parcel of the business world today. In fact, it will continue to become an even larger factor in the future. Organizations will interlink their IT systems as a result of linking to the Internet, electronic data interchange (EDI), electronic funds transfer at point of sale (EFTPoS), etc. All of this might hold an information security risk for an organization. Organizations attempt to secure their own IT environment, but they have little control over the IT systems they link with. If those external IT environments are insecure, they might pose a threat to the IT systems in the host environment. Organizations would like to obtain some proof that the IT systems of their business partners are secure before they link with their individual systems. Such a proof can only be given through some security evaluation and certification process. Shows and explains the need for such a process. © 1997, MCB UP Limited","Data security; EDI; Electronic funds transfer at point of sale; Internal control; Internet; IT; Security",""
"","","","Proceedings of the 1997 IMIA Working Group 4 Working Conference","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032017773&partnerID=40&md5=75c1d775ad1fc2bab6cf6e78a3a31df4","The proceedings contains 19 papers from The International Journal of Medical Informatics. Topics discussed include: electronic patient records; data security and protection; hospital information system; health care information; data security-related policies; telemedicine; and Internet information security.","","Cryptography; Data acquisition; Data communication systems; Database systems; Health care; Hospital data processing; Information technology; Interactive computer systems; Public policy; Security of data; Standards; Wide area networks; Community health information network; EiRev; Electronic patient records; Global information infrastructure; Hospital information system; Internet; Medical informatics; Standard hash algorithm (SHA); Telemedicine; World wide web (WWW); Medical computing"
"Quintana Richard","Quintana, Richard (7004789998)","7004789998","Re-usable architecture for embedded INFOSEC applications","1997","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031372907&partnerID=40&md5=2331d7e3df3f8170d272d0c7a22be35b","As the Department of Defense (DoD) reduces in size, and the DoD supplier base consolidates, the number of organizations that maintain high assurance Information Security (INFOSEC) expertise will decrease. As this occurs, the demand for embeddable security features into new and diverse products, including commercial products, will increase. In addition, increasingly limited resources at the National Security Agency (NSA) will result in fewer DoD approvals. An effective method of addressing these conflicting trends is to develop a highly transportable and hierarchical INFOSEC architecture. To be successful, an autonomous subsystem would be required which meets the DoD/NSA current and future standards. Harris has made a long term R and D investment into developing such an architecture, internally called the Common INFOSEC Module (CIM). The CIM architecture addresses the need for a National Security Agency (NsA) endorsed, embeddable technology that can be tailored to communications platforms to provide Type 1 Communications and Transmission Security (COMSEC and TRANSEC), along with advanced key management. In addition, CIM accommodates cryptographic solutions that support NATO interoperability, Sensitive but Unclassified requirements, and selected export requirements. This paper will present the technical approaches developed and the benefits provided to military communicators.","","Cryptography; Information retrieval systems; Military communications; Military data processing; Security of data; Information security (INFOSEC); Computer architecture"
"Wood Ch.C.","Wood, Ch.C. (57210508279)","57210508279","Information accuracy staffing levels and the standard of due care","1997","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031098606&partnerID=40&md5=5c7e2740c0485e12c42d436f03a7e84b","Appropriate information security staffing levels have long been insufficiently defined, even for many people working in the field. This survey has attempted to provide specific numbers to characterize the prevailing standard-of-due-care. Without question the information security field is expanding at a robust rate. As modern business increasingly relies more on information as an essential factor of production, information security is coming to be appreciated as an essential business function akin to marketing and accounting.","","Economics; Marketing; Personnel; Security systems; Staffing levels; Security of data"
"Yeager R.A.; Kindle M.","Yeager, R.A. (7006889329); Kindle, M. (7801544105)","7006889329; 7801544105","Information security at the Fifteenth Medical Group.","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032016848&partnerID=40&md5=adf1124efdd903e3e82f3bedfe1aab14","[No abstract available]","","Computer Security; Confidentiality; Medical Records Systems, Computerized; Military Medicine; United States; article; computer security; confidentiality; medical record; military medicine; organization and management; United States"
"Henderson M.","Henderson, Marie (7202406718)","7202406718","Applications of linearised and sub-linearised polynomials to information security","1998","0","10.1007/bfb0053736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956863485&doi=10.1007%2fbfb0053736&partnerID=40&md5=23e065872f003c88152a7deb45501580","Polynomials have been used in various security systems. We direct our attention to the polynomials that can be used in a Massey- Omura type cryptosystem. For the benefit of the reader we introduce the original Massey-Omura cryptosystem. We then introduce other classes of polynomials which satisfy the conditions required for this system to function. In particular, we focus on the classes of linearised and sublinearised polynomials. These polynomials exhibit special compositional behaviour under certain conditions, allowing us to construct Massey- Omura type cryptosystems. © Springer-Verlag Berlin Heidelberg 1998.","","Cryptography; Security of data; Polynomials"
"","","","No missing links with BS 7799","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11544276494&partnerID=40&md5=a5de106bd29516a9b53639f30c761f1d","Business Link London City Partners (BLLCP) is part of the national network of business links which provide SMEs with a one-stop shop for business information and consultancy advice. Quality manager Stephen Watkins explains how BLLCP went for BS 7799 in order to give its clients first hand advice on information security management system, as well as to assure them that their data is protected.","",""
